"Название Услуги","Ориентировочная Стоимость","Срок Исполнения","Размер Предоплаты"
"веб-разработка","9250136","363","3083378"
"создание мобильных систем","337310","128","168655"
"создание и обслуживание систем контроля доступа к портам и устройствам","8162066","118","2720688"
"организацию антивирусной защиты","4430486","276","2215243"
"решения касающиеся сетевой безопасности и отражения угроз","9049855","334","3016618"
"организация систем видеонаблюдения","269670","247","89890"
"построение и обслуживание структурированных кабельных систем (СКС)","3259381","329","1086460"
"создание и поддержка интеллектуальных медиасистем","8072084","163","2690694"
"телефония","263153","166","131576"
"создание виртуального офиса","9093991","306","3031330"
"организация резервного копирования","4429310","187","1476436"
"администрирование сетей и серверов","7188910","197","2396303"
"техническая поддержка рабочих станций и ИТ сервисов","4591774","326","1530591"
"веб-разработка","2940156","317","980052"
"создание мобильных систем","9969483","289","3323161"
"создание и обслуживание систем контроля доступа к портам и устройствам","5121526","254","2560763"
"организацию антивирусной защиты","1444397","253","722198"
"решения касающиеся сетевой безопасности и отражения угроз","7571690","126","2523896"
"организация систем видеонаблюдения","6232014","233","2077338"
"построение и обслуживание структурированных кабельных систем (СКС)","9909173","299","3303057"
"создание и поддержка интеллектуальных медиасистем","9696772","161","4848386"
"телефония","9948992","101","3316330"
"создание виртуального офиса","7422698","28","2474232"
"организация резервного копирования","8957592","89","2985864"
"администрирование сетей и серверов","1977265","249","988632"
"техническая поддержка рабочих станций и ИТ сервисов","9131513","178","3043837"
"веб-разработка","6182410","39","2060803"
"создание мобильных систем","5891143","251","1963714"
"создание и обслуживание систем контроля доступа к портам и устройствам","2221043","113","740347"
"организацию антивирусной защиты","3745918","163","1872959"
"решения касающиеся сетевой безопасности и отражения угроз","1418334","36","709167"
"организация систем видеонаблюдения","4594678","230","2297339"
"построение и обслуживание структурированных кабельных систем (СКС)","597096","193","298548"
"создание и поддержка интеллектуальных медиасистем","9493737","222","3164579"
"телефония","2434675","354","811558"
"создание виртуального офиса","8439445","300","4219722"
"организация резервного копирования","1691827","213","563942"
"администрирование сетей и серверов","2495877","224","831959"
"техническая поддержка рабочих станций и ИТ сервисов","9306701","50","4653350"
"веб-разработка","2256386","175","752128"
"создание мобильных систем","6580105","357","2193368"
"создание и обслуживание систем контроля доступа к портам и устройствам","4045521","193","1348507"
"организацию антивирусной защиты","7828259","256","2609419"
"решения касающиеся сетевой безопасности и отражения угроз","9132286","358","3044095"
"организация систем видеонаблюдения","262041","340","87347"
"построение и обслуживание структурированных кабельных систем (СКС)","5276803","135","1758934"
"создание и поддержка интеллектуальных медиасистем","1553624","28","517874"
"телефония","4261725","298","1420575"
"создание виртуального офиса","4725750","103","2362875"
"организация резервного копирования","2021033","214","1010516"
"администрирование сетей и серверов","7992881","325","3996440"
"техническая поддержка рабочих станций и ИТ сервисов","5928951","250","2964475"
"веб-разработка","2638818","160","879606"
"создание мобильных систем","3083722","325","1541861"
"создание и обслуживание систем контроля доступа к портам и устройствам","3562296","206","1187432"
"организацию антивирусной защиты","4445276","119","2222638"
"решения касающиеся сетевой безопасности и отражения угроз","4776856","76","1592285"
"организация систем видеонаблюдения","8021996","269","2673998"
"построение и обслуживание структурированных кабельных систем (СКС)","7966252","319","2655417"
"создание и поддержка интеллектуальных медиасистем","2089092","230","1044546"
"телефония","1071030","191","357010"
"создание виртуального офиса","562638","173","187546"
"организация резервного копирования","5958691","243","1986230"
"администрирование сетей и серверов","9417955","85","4708977"
"техническая поддержка рабочих станций и ИТ сервисов","9175813","84","4587906"
"веб-разработка","3463413","342","1154471"
"создание мобильных систем","891549","136","445774"
"создание и обслуживание систем контроля доступа к портам и устройствам","939068","328","313022"
"организацию антивирусной защиты","9442663","236","4721331"
"решения касающиеся сетевой безопасности и отражения угроз","5045157","165","1681719"
"организация систем видеонаблюдения","4161958","173","1387319"
"построение и обслуживание структурированных кабельных систем (СКС)","4920589","311","2460294"
"создание и поддержка интеллектуальных медиасистем","8803900","39","2934633"
"телефония","1545605","58","515201"
"создание виртуального офиса","560903","203","186967"
"организация резервного копирования","6735528","342","3367764"
"администрирование сетей и серверов","2036881","227","1018440"
"техническая поддержка рабочих станций и ИТ сервисов","6396485","182","2132161"
"веб-разработка","4734953","355","1578317"
"создание мобильных систем","2372129","57","1186064"
"создание и обслуживание систем контроля доступа к портам и устройствам","2880550","99","1440275"
"организацию антивирусной защиты","1568347","86","522782"
"решения касающиеся сетевой безопасности и отражения угроз","9546824","317","4773412"
"организация систем видеонаблюдения","5812867","252","2906433"
"построение и обслуживание структурированных кабельных систем (СКС)","7642361","225","2547453"
"создание и поддержка интеллектуальных медиасистем","1371304","364","457101"
"телефония","7120816","77","2373605"
"создание виртуального офиса","7268222","54","2422740"
"организация резервного копирования","3027636","282","1009212"
"администрирование сетей и серверов","2185754","303","728584"
"техническая поддержка рабочих станций и ИТ сервисов","8282199","113","2760733"
"веб-разработка","809979","21","269993"
"создание мобильных систем","5185424","237","2592712"
"создание и обслуживание систем контроля доступа к портам и устройствам","887722","99","295907"
"организацию антивирусной защиты","2103031","74","1051515"
"решения касающиеся сетевой безопасности и отражения угроз","5811664","350","2905832"
"организация систем видеонаблюдения","8455269","122","4227634"
"построение и обслуживание структурированных кабельных систем (СКС)","8951494","50","4475747"
"создание и поддержка интеллектуальных медиасистем","6726374","177","2242124"
"телефония","1729646","78","576548"
"создание виртуального офиса","1516239","152","758119"
"организация резервного копирования","9379721","269","4689860"
"администрирование сетей и серверов","3511379","199","1755689"
"техническая поддержка рабочих станций и ИТ сервисов","6031671","269","3015835"
"веб-разработка","907582","52","302527"
"создание мобильных систем","4973350","271","1657783"
"создание и обслуживание систем контроля доступа к портам и устройствам","1171614","38","585807"
"организацию антивирусной защиты","694094","357","231364"
"решения касающиеся сетевой безопасности и отражения угроз","2044954","341","1022477"
"организация систем видеонаблюдения","3869444","57","1934722"
"построение и обслуживание структурированных кабельных систем (СКС)","8447157","138","2815719"
"создание и поддержка интеллектуальных медиасистем","4697479","304","2348739"
"телефония","6976305","124","2325435"
"создание виртуального офиса","7239363","301","3619681"
"организация резервного копирования","5533031","311","1844343"
"администрирование сетей и серверов","2348445","18","782815"
"техническая поддержка рабочих станций и ИТ сервисов","8264223","180","4132111"
"веб-разработка","6316093","169","3158046"
"создание мобильных систем","7589095","332","3794547"
"создание и обслуживание систем контроля доступа к портам и устройствам","8730530","129","4365265"
"организацию антивирусной защиты","1373433","101","686716"
"решения касающиеся сетевой безопасности и отражения угроз","347015","83","115671"
"организация систем видеонаблюдения","9023295","307","4511647"
"построение и обслуживание структурированных кабельных систем (СКС)","8697393","141","2899131"
"создание и поддержка интеллектуальных медиасистем","8189494","173","2729831"
"телефония","7376406","45","2458802"
"создание виртуального офиса","203054","83","67684"
"организация резервного копирования","4658847","279","2329423"
"администрирование сетей и серверов","5757210","116","1919070"
"техническая поддержка рабочих станций и ИТ сервисов","1491071","198","497023"
"веб-разработка","6482112","52","3241056"
"создание мобильных систем","1764464","333","588154"
"создание и обслуживание систем контроля доступа к портам и устройствам","3684288","321","1842144"
"организацию антивирусной защиты","6492343","144","2164114"
"решения касающиеся сетевой безопасности и отражения угроз","7716904","56","3858452"
"организация систем видеонаблюдения","6644038","340","3322019"
"построение и обслуживание структурированных кабельных систем (СКС)","7052995","15","3526497"
"создание и поддержка интеллектуальных медиасистем","8640377","82","4320188"
"телефония","1147740","167","573870"
"создание виртуального офиса","3425236","132","1141745"
"организация резервного копирования","9405193","363","4702596"
"администрирование сетей и серверов","5697702","232","1899234"
"техническая поддержка рабочих станций и ИТ сервисов","8143341","15","2714447"
"веб-разработка","3447089","26","1149029"
"создание мобильных систем","1332589","85","666294"
"создание и обслуживание систем контроля доступа к портам и устройствам","4573606","193","2286803"
"организацию антивирусной защиты","4639010","51","2319505"
"решения касающиеся сетевой безопасности и отражения угроз","9048041","277","3016013"
"организация систем видеонаблюдения","707879","342","235959"
"построение и обслуживание структурированных кабельных систем (СКС)","5797004","76","1932334"
"создание и поддержка интеллектуальных медиасистем","9689296","126","3229765"
"телефония","8045197","233","4022598"
"создание виртуального офиса","5840602","34","2920301"
"организация резервного копирования","8767480","184","4383740"
"администрирование сетей и серверов","8322264","220","2774088"
"техническая поддержка рабочих станций и ИТ сервисов","7415145","208","3707572"
"веб-разработка","6418170","69","3209085"
"создание мобильных систем","5166007","184","2583003"
"создание и обслуживание систем контроля доступа к портам и устройствам","667869","213","333934"
"организацию антивирусной защиты","8436374","100","4218187"
"решения касающиеся сетевой безопасности и отражения угроз","8138488","211","4069244"
"организация систем видеонаблюдения","5930245","212","2965122"
"построение и обслуживание структурированных кабельных систем (СКС)","4940160","236","2470080"
"создание и поддержка интеллектуальных медиасистем","1580966","86","790483"
"телефония","9542604","132","3180868"
"создание виртуального офиса","1575154","336","787577"
"организация резервного копирования","8142458","107","2714152"
"администрирование сетей и серверов","1317949","322","439316"
"техническая поддержка рабочих станций и ИТ сервисов","1031934","252","343978"
"веб-разработка","2332353","323","777451"
"создание мобильных систем","7370101","285","3685050"
"создание и обслуживание систем контроля доступа к портам и устройствам","6199264","265","2066421"
"организацию антивирусной защиты","5078545","334","1692848"
"решения касающиеся сетевой безопасности и отражения угроз","8385357","80","4192678"
"организация систем видеонаблюдения","4498663","39","1499554"
"построение и обслуживание структурированных кабельных систем (СКС)","3441477","17","1147159"
"создание и поддержка интеллектуальных медиасистем","5272396","55","1757465"
"телефония","2172807","29","1086403"
"создание виртуального офиса","4358637","109","2179318"
"организация резервного копирования","9819882","61","4909941"
"администрирование сетей и серверов","3168421","305","1056140"
"техническая поддержка рабочих станций и ИТ сервисов","7988283","245","3994141"
"веб-разработка","4770848","173","1590282"
"создание мобильных систем","4255841","40","2127920"
"создание и обслуживание систем контроля доступа к портам и устройствам","9429612","85","4714806"
"организацию антивирусной защиты","6261585","361","3130792"
"решения касающиеся сетевой безопасности и отражения угроз","3008598","84","1002866"
"организация систем видеонаблюдения","6548713","237","3274356"
"построение и обслуживание структурированных кабельных систем (СКС)","1407826","314","469275"
"создание и поддержка интеллектуальных медиасистем","594223","56","198074"
"телефония","8390327","19","4195163"
"создание виртуального офиса","9017176","49","3005725"
"организация резервного копирования","5959797","56","2979898"
"администрирование сетей и серверов","4164763","78","2082381"
"техническая поддержка рабочих станций и ИТ сервисов","7273626","32","3636813"
"веб-разработка","8577940","135","4288970"
"создание мобильных систем","2166761","297","722253"
"создание и обслуживание систем контроля доступа к портам и устройствам","1376893","233","458964"
"организацию антивирусной защиты","1045884","329","348628"
"решения касающиеся сетевой безопасности и отражения угроз","7930945","294","2643648"
"организация систем видеонаблюдения","3998020","164","1332673"
"построение и обслуживание структурированных кабельных систем (СКС)","3664259","139","1832129"
"создание и поддержка интеллектуальных медиасистем","3723133","283","1241044"
"телефония","250388","24","125194"
"создание виртуального офиса","229893","180","76631"
"организация резервного копирования","7420223","105","2473407"
"администрирование сетей и серверов","6168471","111","2056157"
"техническая поддержка рабочих станций и ИТ сервисов","7900007","353","3950003"
"веб-разработка","9596226","262","4798113"
"создание мобильных систем","5200395","268","2600197"
"создание и обслуживание систем контроля доступа к портам и устройствам","2752539","178","917513"
"организацию антивирусной защиты","5906981","282","2953490"
"решения касающиеся сетевой безопасности и отражения угроз","454286","275","227143"
"организация систем видеонаблюдения","3192461","265","1596230"
"построение и обслуживание структурированных кабельных систем (СКС)","4704586","161","2352293"
"создание и поддержка интеллектуальных медиасистем","9755045","129","3251681"
"телефония","4766371","331","2383185"
"создание виртуального офиса","4407093","157","2203546"
"организация резервного копирования","9863500","16","3287833"
"администрирование сетей и серверов","6097427","121","2032475"
"техническая поддержка рабочих станций и ИТ сервисов","189265","346","94632"
"веб-разработка","3763203","71","1254401"
"создание мобильных систем","1446961","222","482320"
"создание и обслуживание систем контроля доступа к портам и устройствам","4731593","230","2365796"
"организацию антивирусной защиты","4805891","306","2402945"
"решения касающиеся сетевой безопасности и отражения угроз","2686981","183","1343490"
"организация систем видеонаблюдения","6692098","363","3346049"
"построение и обслуживание структурированных кабельных систем (СКС)","2786206","98","1393103"
"создание и поддержка интеллектуальных медиасистем","3024298","334","1512149"
"телефония","6148926","234","2049642"
"создание виртуального офиса","4287171","69","1429057"
"организация резервного копирования","1636661","215","818330"
"администрирование сетей и серверов","3733000","242","1866500"
"техническая поддержка рабочих станций и ИТ сервисов","518243","134","172747"
"веб-разработка","3890151","239","1296717"
"создание мобильных систем","5483830","105","2741915"
"создание и обслуживание систем контроля доступа к портам и устройствам","5562107","156","2781053"
"организацию антивирусной защиты","5108607","184","2554303"
"решения касающиеся сетевой безопасности и отражения угроз","2360144","326","1180072"
"организация систем видеонаблюдения","8615161","357","2871720"
"построение и обслуживание структурированных кабельных систем (СКС)","6647749","162","2215916"
"создание и поддержка интеллектуальных медиасистем","2364438","248","1182219"
"телефония","619938","191","309969"
"создание виртуального офиса","521278","307","260639"
"организация резервного копирования","6523796","162","2174598"
"администрирование сетей и серверов","5098406","147","2549203"
"техническая поддержка рабочих станций и ИТ сервисов","4320706","361","2160353"
"веб-разработка","9004634","162","3001544"
"создание мобильных систем","7842546","179","3921273"
"создание и обслуживание систем контроля доступа к портам и устройствам","6231209","31","3115604"
"организацию антивирусной защиты","9581808","185","3193936"
"решения касающиеся сетевой безопасности и отражения угроз","9146412","99","3048804"
"организация систем видеонаблюдения","2309291","145","1154645"
"построение и обслуживание структурированных кабельных систем (СКС)","4196855","83","2098427"
"создание и поддержка интеллектуальных медиасистем","9769950","242","3256650"
"телефония","204494","61","68164"
"создание виртуального офиса","2423030","261","1211515"
"организация резервного копирования","4540137","324","1513379"
"администрирование сетей и серверов","9266892","351","4633446"
"техническая поддержка рабочих станций и ИТ сервисов","901671","316","300557"
"веб-разработка","5312899","325","1770966"
"создание мобильных систем","2247000","248","749000"
"создание и обслуживание систем контроля доступа к портам и устройствам","9853282","65","4926641"
"организацию антивирусной защиты","3483933","179","1741966"
"решения касающиеся сетевой безопасности и отражения угроз","1887424","233","943712"
"организация систем видеонаблюдения","4576964","243","1525654"
"построение и обслуживание структурированных кабельных систем (СКС)","2588137","202","1294068"
"создание и поддержка интеллектуальных медиасистем","9664392","181","4832196"
"телефония","7000519","85","2333506"
"создание виртуального офиса","4690608","249","2345304"
"организация резервного копирования","6311398","317","2103799"
"администрирование сетей и серверов","2302433","50","1151216"
"техническая поддержка рабочих станций и ИТ сервисов","2265703","166","755234"
"веб-разработка","3282475","240","1641237"
"создание мобильных систем","8523764","252","4261882"
"создание и обслуживание систем контроля доступа к портам и устройствам","9812953","127","4906476"
"организацию антивирусной защиты","9429293","205","4714646"
"решения касающиеся сетевой безопасности и отражения угроз","7498730","87","3749365"
"организация систем видеонаблюдения","8793981","250","4396990"
"построение и обслуживание структурированных кабельных систем (СКС)","8152582","68","2717527"
"создание и поддержка интеллектуальных медиасистем","835758","249","278586"
"телефония","9675664","34","4837832"
"создание виртуального офиса","977044","279","488522"
"организация резервного копирования","5874552","126","2937276"
"администрирование сетей и серверов","9351604","241","3117201"
"техническая поддержка рабочих станций и ИТ сервисов","1796751","237","898375"
"веб-разработка","1225394","166","612697"
"создание мобильных систем","5755274","240","1918424"
"создание и обслуживание систем контроля доступа к портам и устройствам","5948164","202","2974082"
"организацию антивирусной защиты","8410952","106","4205476"
"решения касающиеся сетевой безопасности и отражения угроз","766028","246","255342"
"организация систем видеонаблюдения","5426356","116","1808785"
"построение и обслуживание структурированных кабельных систем (СКС)","1405992","309","468664"
"создание и поддержка интеллектуальных медиасистем","1370831","111","685415"
"телефония","2784813","107","1392406"
"создание виртуального офиса","2250589","341","750196"
"организация резервного копирования","9006685","174","4503342"
"администрирование сетей и серверов","8408714","46","4204357"
"техническая поддержка рабочих станций и ИТ сервисов","740469","179","246823"
"веб-разработка","4197518","286","1399172"
"создание мобильных систем","2378459","208","1189229"
"создание и обслуживание систем контроля доступа к портам и устройствам","2521144","120","840381"
"организацию антивирусной защиты","6733230","350","2244410"
"решения касающиеся сетевой безопасности и отражения угроз","3885890","341","1942945"
"организация систем видеонаблюдения","5896572","73","1965524"
"построение и обслуживание структурированных кабельных систем (СКС)","2782638","143","927546"
"создание и поддержка интеллектуальных медиасистем","8708998","279","2902999"
"телефония","9902265","353","3300755"
"создание виртуального офиса","8661611","89","2887203"
"организация резервного копирования","9715932","103","3238644"
"администрирование сетей и серверов","289134","361","96378"
"техническая поддержка рабочих станций и ИТ сервисов","5970092","94","1990030"
"веб-разработка","3898635","102","1949317"
"создание мобильных систем","1086383","157","362127"
"создание и обслуживание систем контроля доступа к портам и устройствам","2695342","249","898447"
"организацию антивирусной защиты","395035","208","197517"
"решения касающиеся сетевой безопасности и отражения угроз","6284385","260","3142192"
"организация систем видеонаблюдения","9354799","266","4677399"
"построение и обслуживание структурированных кабельных систем (СКС)","5547266","258","1849088"
"создание и поддержка интеллектуальных медиасистем","9569857","102","3189952"
"телефония","1398719","324","699359"
"создание виртуального офиса","6942025","125","3471012"
"организация резервного копирования","986038","119","328679"
"администрирование сетей и серверов","3491913","176","1745956"
"техническая поддержка рабочих станций и ИТ сервисов","5969613","106","1989871"
"веб-разработка","8710375","118","2903458"
"создание мобильных систем","9813593","98","3271197"
"создание и обслуживание систем контроля доступа к портам и устройствам","9401050","52","4700525"
"организацию антивирусной защиты","1680502","98","840251"
"решения касающиеся сетевой безопасности и отражения угроз","778842","341","389421"
"организация систем видеонаблюдения","6656481","326","3328240"
"построение и обслуживание структурированных кабельных систем (СКС)","9695598","174","4847799"
"создание и поддержка интеллектуальных медиасистем","9875116","71","3291705"
"телефония","2866074","94","955358"
"создание виртуального офиса","875675","123","291891"
"организация резервного копирования","5126656","93","1708885"
"администрирование сетей и серверов","960793","135","480396"
"техническая поддержка рабочих станций и ИТ сервисов","1301124","68","650562"
"веб-разработка","6076172","191","2025390"
"создание мобильных систем","1795620","137","598540"
"создание и обслуживание систем контроля доступа к портам и устройствам","9916612","141","4958306"
"организацию антивирусной защиты","7908034","310","3954017"
"решения касающиеся сетевой безопасности и отражения угроз","8337129","67","4168564"
"организация систем видеонаблюдения","7818000","337","2606000"
"построение и обслуживание структурированных кабельных систем (СКС)","7547868","161","3773934"
"создание и поддержка интеллектуальных медиасистем","7567657","26","2522552"
"телефония","6772496","310","2257498"
"создание виртуального офиса","664632","19","332316"
"организация резервного копирования","5010980","254","2505490"
"администрирование сетей и серверов","8915452","26","2971817"
"техническая поддержка рабочих станций и ИТ сервисов","2812258","211","937419"
"веб-разработка","3121112","255","1040370"
"создание мобильных систем","7239675","101","2413225"
"создание и обслуживание систем контроля доступа к портам и устройствам","2282541","163","1141270"
"организацию антивирусной защиты","7224317","157","3612158"
"решения касающиеся сетевой безопасности и отражения угроз","5821930","198","2910965"
"организация систем видеонаблюдения","6726951","241","2242317"
"построение и обслуживание структурированных кабельных систем (СКС)","4660740","286","2330370"
"создание и поддержка интеллектуальных медиасистем","2524121","189","1262060"
"телефония","5129687","114","2564843"
"создание виртуального офиса","7310461","112","2436820"
"организация резервного копирования","9314840","354","4657420"
"администрирование сетей и серверов","1328831","180","442943"
"техническая поддержка рабочих станций и ИТ сервисов","5851210","74","1950403"
"веб-разработка","2936207","248","1468103"
"создание мобильных систем","6065946","229","3032973"
"создание и обслуживание систем контроля доступа к портам и устройствам","8939969","254","4469984"
"организацию антивирусной защиты","303424","302","101141"
"решения касающиеся сетевой безопасности и отражения угроз","7177842","175","2392614"
"организация систем видеонаблюдения","9983249","60","4991624"
"построение и обслуживание структурированных кабельных систем (СКС)","8429850","120","2809950"
"создание и поддержка интеллектуальных медиасистем","3280508","17","1640254"
"телефония","7547595","120","2515865"
"создание виртуального офиса","9560927","336","4780463"
"организация резервного копирования","8938915","347","2979638"
"администрирование сетей и серверов","5431479","141","1810493"
"техническая поддержка рабочих станций и ИТ сервисов","6771190","353","2257063"
"веб-разработка","5659011","126","1886337"
"создание мобильных систем","1765295","353","882647"
"создание и обслуживание систем контроля доступа к портам и устройствам","3358260","130","1679130"
"организацию антивирусной защиты","243507","174","81169"
"решения касающиеся сетевой безопасности и отражения угроз","127384","253","42461"
"организация систем видеонаблюдения","8433828","179","4216914"
"построение и обслуживание структурированных кабельных систем (СКС)","9061266","306","4530633"
"создание и поддержка интеллектуальных медиасистем","6829486","204","3414743"
"телефония","6877019","142","2292339"
"создание виртуального офиса","1366551","97","683275"
"организация резервного копирования","5860378","71","1953459"
"администрирование сетей и серверов","4788488","153","1596162"
"техническая поддержка рабочих станций и ИТ сервисов","2414857","197","1207428"
"веб-разработка","8425954","112","4212977"
"создание мобильных систем","5075160","93","2537580"
"создание и обслуживание систем контроля доступа к портам и устройствам","5870183","183","2935091"
"организацию антивирусной защиты","4214087","18","2107043"
"решения касающиеся сетевой безопасности и отражения угроз","2723236","266","907745"
"организация систем видеонаблюдения","6230215","69","3115107"
"построение и обслуживание структурированных кабельных систем (СКС)","3414263","185","1707131"
"создание и поддержка интеллектуальных медиасистем","3596603","113","1798301"
"телефония","6815413","335","3407706"
"создание виртуального офиса","8368581","71","4184290"
"организация резервного копирования","5161211","297","1720403"
"администрирование сетей и серверов","3797208","82","1265736"
"техническая поддержка рабочих станций и ИТ сервисов","1784164","235","594721"
"веб-разработка","8571974","78","2857324"
"создание мобильных систем","6905172","92","3452586"
"создание и обслуживание систем контроля доступа к портам и устройствам","4063991","356","1354663"
"организацию антивирусной защиты","4151024","67","2075512"
"решения касающиеся сетевой безопасности и отражения угроз","5552292","226","1850764"
"организация систем видеонаблюдения","1265165","212","421721"
"построение и обслуживание структурированных кабельных систем (СКС)","1858336","321","929168"
"создание и поддержка интеллектуальных медиасистем","3860575","233","1286858"
"телефония","9479571","145","3159857"
"создание виртуального офиса","3297793","74","1099264"
"организация резервного копирования","7446600","301","3723300"
"администрирование сетей и серверов","368222","145","184111"
"техническая поддержка рабочих станций и ИТ сервисов","5595443","160","1865147"
"веб-разработка","9441385","363","4720692"
"создание мобильных систем","2804949","219","934983"
"создание и обслуживание систем контроля доступа к портам и устройствам","7883862","298","3941931"
"организацию антивирусной защиты","5473439","135","1824479"
"решения касающиеся сетевой безопасности и отражения угроз","797126","334","265708"
"организация систем видеонаблюдения","1853724","262","617908"
"построение и обслуживание структурированных кабельных систем (СКС)","2144263","50","714754"
"создание и поддержка интеллектуальных медиасистем","9853218","161","4926609"
"телефония","9496135","21","3165378"
"создание виртуального офиса","9954315","99","4977157"
"организация резервного копирования","1004260","304","334753"
"администрирование сетей и серверов","1037193","198","345731"
"техническая поддержка рабочих станций и ИТ сервисов","5560920","284","2780460"
"веб-разработка","6713763","92","3356881"
"создание мобильных систем","8462634","335","4231317"
"создание и обслуживание систем контроля доступа к портам и устройствам","1307315","149","653657"
"организацию антивирусной защиты","4208743","66","1402914"
"решения касающиеся сетевой безопасности и отражения угроз","9587901","303","4793950"
"организация систем видеонаблюдения","9157790","113","4578895"
"построение и обслуживание структурированных кабельных систем (СКС)","372549","281","186274"
"создание и поддержка интеллектуальных медиасистем","6295732","166","2098577"
"телефония","7605134","352","2535044"
"создание виртуального офиса","1227555","316","409185"
"организация резервного копирования","497595","54","248797"
"администрирование сетей и серверов","943732","289","471866"
"техническая поддержка рабочих станций и ИТ сервисов","6722437","35","2240812"
