"Название Услуги","Ориентировочная Стоимость","Срок Исполнения","Размер Предоплаты"
"создание и поддержка интеллектуальных медиасистем","4273146","31","2136573"
"телефония","2390006","298","796668"
"создание виртуального офиса","7080234","293","3540117"
"организация резервного копирования","8200597","281","4100298"
"администрирование сетей и серверов","1243089","31","414363"
"техническая поддержка рабочих станций и ИТ сервисов","7415882","286","3707941"
"веб-разработка","1653759","246","551253"
"создание мобильных систем","9016381","238","4508190"
"создание и обслуживание систем контроля доступа к портам и устройствам","2752470","103","1376235"
"организацию антивирусной защиты","3832000","99","1916000"
"решения касающиеся сетевой безопасности и отражения угроз","6933081","172","3466540"
"организация систем видеонаблюдения","8067218","51","4033609"
"построение и обслуживание структурированных кабельных систем (СКС)","8780621","173","2926873"
"создание и поддержка интеллектуальных медиасистем","2752944","348","1376472"
"телефония","7729993","276","2576664"
"создание виртуального офиса","6572481","224","3286240"
"организация резервного копирования","7134449","338","3567224"
"администрирование сетей и серверов","2662891","216","887630"
"техническая поддержка рабочих станций и ИТ сервисов","8871131","269","4435565"
"веб-разработка","6074273","309","2024757"
"создание мобильных систем","8893803","303","4446901"
"создание и обслуживание систем контроля доступа к портам и устройствам","3614822","181","1204940"
"организацию антивирусной защиты","841444","14","280481"
"решения касающиеся сетевой безопасности и отражения угроз","8152500","26","2717500"
"организация систем видеонаблюдения","6880785","230","2293595"
"построение и обслуживание структурированных кабельных систем (СКС)","672019","21","224006"
"создание и поддержка интеллектуальных медиасистем","4504974","145","2252487"
"телефония","3758956","255","1252985"
"создание виртуального офиса","7495545","155","3747772"
"организация резервного копирования","6128908","359","3064454"
"администрирование сетей и серверов","1622461","59","540820"
"техническая поддержка рабочих станций и ИТ сервисов","7087338","168","3543669"
"веб-разработка","8063416","361","2687805"
"создание мобильных систем","9662697","311","3220899"
"создание и обслуживание систем контроля доступа к портам и устройствам","5242845","100","1747615"
"организацию антивирусной защиты","1400865","17","700432"
"решения касающиеся сетевой безопасности и отражения угроз","5424571","38","2712285"
"организация систем видеонаблюдения","8181777","63","2727259"
"построение и обслуживание структурированных кабельных систем (СКС)","5777706","95","2888853"
"создание и поддержка интеллектуальных медиасистем","5841465","204","1947155"
"телефония","9442849","344","3147616"
"создание виртуального офиса","6949580","339","2316526"
"организация резервного копирования","3108732","54","1554366"
"администрирование сетей и серверов","2312400","204","1156200"
"техническая поддержка рабочих станций и ИТ сервисов","1934739","54","644913"
"веб-разработка","3843159","91","1921579"
"создание мобильных систем","8698509","348","2899503"
"создание и обслуживание систем контроля доступа к портам и устройствам","5225275","76","1741758"
"организацию антивирусной защиты","9444577","218","3148192"
"решения касающиеся сетевой безопасности и отражения угроз","7648369","222","3824184"
"организация систем видеонаблюдения","8473864","111","2824621"
"построение и обслуживание структурированных кабельных систем (СКС)","5237002","298","2618501"
"создание и поддержка интеллектуальных медиасистем","2821883","363","1410941"
"телефония","7201682","176","2400560"
"создание виртуального офиса","7092271","132","3546135"
"организация резервного копирования","8174729","306","2724909"
"администрирование сетей и серверов","9479592","236","3159864"
"техническая поддержка рабочих станций и ИТ сервисов","2659644","245","886548"
"веб-разработка","8788969","36","4394484"
"создание мобильных систем","6045602","31","3022801"
"создание и обслуживание систем контроля доступа к портам и устройствам","2036838","163","1018419"
"организацию антивирусной защиты","3019113","49","1006371"
"решения касающиеся сетевой безопасности и отражения угроз","6449158","58","2149719"
"организация систем видеонаблюдения","6257184","314","2085728"
"построение и обслуживание структурированных кабельных систем (СКС)","5084159","226","2542079"
"создание и поддержка интеллектуальных медиасистем","7636548","288","2545516"
"телефония","577840","103","288920"
"создание виртуального офиса","8811247","167","4405623"
"организация резервного копирования","6808901","206","2269633"
"администрирование сетей и серверов","111316","194","55658"
"техническая поддержка рабочих станций и ИТ сервисов","997681","273","332560"
"веб-разработка","542783","22","271391"
"создание мобильных систем","5313034","16","2656517"
"создание и обслуживание систем контроля доступа к портам и устройствам","2835314","90","1417657"
"организацию антивирусной защиты","8471963","15","2823987"
"решения касающиеся сетевой безопасности и отражения угроз","4176008","125","2088004"
"организация систем видеонаблюдения","8442430","164","2814143"
"построение и обслуживание структурированных кабельных систем (СКС)","9281115","82","3093705"
"создание и поддержка интеллектуальных медиасистем","9984600","46","4992300"
"телефония","7043911","276","3521955"
"создание виртуального офиса","6746885","264","2248961"
"организация резервного копирования","1971489","244","985744"
"администрирование сетей и серверов","1422382","259","711191"
"техническая поддержка рабочих станций и ИТ сервисов","1497350","118","499116"
"веб-разработка","646292","26","215430"
"создание мобильных систем","7253149","262","3626574"
"создание и обслуживание систем контроля доступа к портам и устройствам","3823374","126","1274458"
"организацию антивирусной защиты","4526905","171","2263452"
"решения касающиеся сетевой безопасности и отражения угроз","1773288","107","886644"
"организация систем видеонаблюдения","2505951","106","1252975"
"построение и обслуживание структурированных кабельных систем (СКС)","3874682","143","1291560"
"создание и поддержка интеллектуальных медиасистем","7281861","353","2427287"
"телефония","2084804","171","694934"
"создание виртуального офиса","704902","96","352451"
"организация резервного копирования","8340721","244","2780240"
"администрирование сетей и серверов","9866907","16","3288969"
"техническая поддержка рабочих станций и ИТ сервисов","6359909","108","2119969"
"веб-разработка","6586762","308","3293381"
"создание мобильных систем","7825112","38","3912556"
"создание и обслуживание систем контроля доступа к портам и устройствам","8194018","321","2731339"
"организацию антивирусной защиты","1560931","255","520310"
"решения касающиеся сетевой безопасности и отражения угроз","3899318","190","1299772"
"организация систем видеонаблюдения","5768102","237","2884051"
"построение и обслуживание структурированных кабельных систем (СКС)","5817587","90","1939195"
"создание и поддержка интеллектуальных медиасистем","8159686","155","4079843"
"телефония","8159188","42","4079594"
"создание виртуального офиса","7030892","145","2343630"
"организация резервного копирования","3251998","74","1625999"
"администрирование сетей и серверов","7654466","341","2551488"
"техническая поддержка рабочих станций и ИТ сервисов","8061057","122","4030528"
"веб-разработка","2791711","345","930570"
"создание мобильных систем","7135881","185","3567940"
"создание и обслуживание систем контроля доступа к портам и устройствам","6559633","58","2186544"
"организацию антивирусной защиты","642527","51","321263"
"решения касающиеся сетевой безопасности и отражения угроз","5964451","357","2982225"
"организация систем видеонаблюдения","6717817","236","2239272"
"построение и обслуживание структурированных кабельных систем (СКС)","8464972","148","2821657"
"создание и поддержка интеллектуальных медиасистем","2054793","289","1027396"
"телефония","5973174","127","2986587"
"создание виртуального офиса","8085545","231","2695181"
"организация резервного копирования","8016710","60","2672236"
"администрирование сетей и серверов","3884609","317","1294869"
"техническая поддержка рабочих станций и ИТ сервисов","6632727","52","2210909"
"веб-разработка","709463","50","354731"
"создание мобильных систем","2719332","364","906444"
"создание и обслуживание систем контроля доступа к портам и устройствам","4914246","154","1638082"
"организацию антивирусной защиты","5399473","312","2699736"
"решения касающиеся сетевой безопасности и отражения угроз","4429758","244","1476586"
"организация систем видеонаблюдения","1209821","322","403273"
"построение и обслуживание структурированных кабельных систем (СКС)","8955393","276","2985131"
"создание и поддержка интеллектуальных медиасистем","9924168","137","3308056"
"телефония","1437630","209","479210"
"создание виртуального офиса","7686122","355","3843061"
"организация резервного копирования","9436094","173","4718047"
"администрирование сетей и серверов","2516990","321","838996"
"техническая поддержка рабочих станций и ИТ сервисов","5829784","83","1943261"
"веб-разработка","3990185","323","1330061"
"создание мобильных систем","7811287","33","2603762"
"создание и обслуживание систем контроля доступа к портам и устройствам","2284034","222","761344"
"организацию антивирусной защиты","3409333","63","1704666"
"решения касающиеся сетевой безопасности и отражения угроз","3907508","17","1302502"
"организация систем видеонаблюдения","8757196","278","2919065"
"построение и обслуживание структурированных кабельных систем (СКС)","6593910","312","2197970"
"создание и поддержка интеллектуальных медиасистем","2890631","104","1445315"
"телефония","1979641","87","659880"
"создание виртуального офиса","7952143","210","3976071"
"организация резервного копирования","7471067","316","3735533"
"администрирование сетей и серверов","4397223","331","1465741"
"техническая поддержка рабочих станций и ИТ сервисов","146134","239","73067"
"веб-разработка","3089052","322","1544526"
"создание мобильных систем","3038683","317","1012894"
"создание и обслуживание систем контроля доступа к портам и устройствам","439612","194","219806"
"организацию антивирусной защиты","9380596","249","3126865"
"решения касающиеся сетевой безопасности и отражения угроз","2971334","61","1485667"
"организация систем видеонаблюдения","3238387","309","1079462"
"построение и обслуживание структурированных кабельных систем (СКС)","2856253","332","1428126"
"создание и поддержка интеллектуальных медиасистем","2474524","313","1237262"
"телефония","2387821","194","1193910"
"создание виртуального офиса","9500027","290","3166675"
"организация резервного копирования","5310350","184","2655175"
"администрирование сетей и серверов","4602842","348","2301421"
"техническая поддержка рабочих станций и ИТ сервисов","7164011","276","2388003"
"веб-разработка","2104691","239","701563"
"создание мобильных систем","4143335","20","2071667"
"создание и обслуживание систем контроля доступа к портам и устройствам","7635725","141","2545241"
"организацию антивирусной защиты","8087565","184","2695855"
"решения касающиеся сетевой безопасности и отражения угроз","7618700","180","2539566"
"организация систем видеонаблюдения","5433139","58","2716569"
"построение и обслуживание структурированных кабельных систем (СКС)","5308327","233","1769442"
"создание и поддержка интеллектуальных медиасистем","3583743","54","1194581"
"телефония","9161809","336","3053936"
"создание виртуального офиса","7116595","53","2372198"
"организация резервного копирования","3554696","294","1777348"
"администрирование сетей и серверов","1842720","233","614240"
"техническая поддержка рабочих станций и ИТ сервисов","6771664","358","2257221"
"веб-разработка","3827874","112","1275958"
"создание мобильных систем","6773649","266","3386824"
"создание и обслуживание систем контроля доступа к портам и устройствам","3274869","298","1091623"
"организацию антивирусной защиты","6607656","326","3303828"
"решения касающиеся сетевой безопасности и отражения угроз","1482260","226","494086"
"организация систем видеонаблюдения","4732039","112","1577346"
"построение и обслуживание структурированных кабельных систем (СКС)","884057","98","442028"
"создание и поддержка интеллектуальных медиасистем","7731376","345","3865688"
"телефония","8801911","265","2933970"
"создание виртуального офиса","211175","42","105587"
"организация резервного копирования","3279666","193","1093222"
"администрирование сетей и серверов","1102210","294","551105"
"техническая поддержка рабочих станций и ИТ сервисов","8592444","55","4296222"
"веб-разработка","5992992","228","2996496"
"создание мобильных систем","8439167","31","4219583"
"создание и обслуживание систем контроля доступа к портам и устройствам","2085826","232","1042913"
"организацию антивирусной защиты","1584239","242","792119"
"решения касающиеся сетевой безопасности и отражения угроз","5749969","187","1916656"
"организация систем видеонаблюдения","6410765","312","2136921"
"построение и обслуживание структурированных кабельных систем (СКС)","8479183","271","4239591"
"создание и поддержка интеллектуальных медиасистем","6375105","50","2125035"
"телефония","4008448","20","1336149"
"создание виртуального офиса","8679081","108","2893027"
"организация резервного копирования","2041029","31","1020514"
"администрирование сетей и серверов","653479","209","326739"
"техническая поддержка рабочих станций и ИТ сервисов","2228852","147","742950"
"веб-разработка","5483216","291","2741608"
"создание мобильных систем","4243629","282","2121814"
"создание и обслуживание систем контроля доступа к портам и устройствам","9112507","123","4556253"
"организацию антивирусной защиты","133520","194","44506"
"решения касающиеся сетевой безопасности и отражения угроз","9320898","329","3106966"
"организация систем видеонаблюдения","8548322","293","4274161"
"построение и обслуживание структурированных кабельных систем (СКС)","5073088","208","2536544"
"создание и поддержка интеллектуальных медиасистем","8775789","38","2925263"
"телефония","7709652","196","2569884"
"создание виртуального офиса","2678272","363","892757"
"организация резервного копирования","9620164","219","3206721"
"администрирование сетей и серверов","9864882","42","3288294"
"техническая поддержка рабочих станций и ИТ сервисов","1855301","150","618433"
"веб-разработка","9627402","51","3209134"
"создание мобильных систем","7083102","161","3541551"
"создание и обслуживание систем контроля доступа к портам и устройствам","5424083","177","1808027"
"организацию антивирусной защиты","1936553","107","968276"
"решения касающиеся сетевой безопасности и отражения угроз","1138296","29","379432"
"организация систем видеонаблюдения","565334","285","188444"
"построение и обслуживание структурированных кабельных систем (СКС)","4835523","19","2417761"
"создание и поддержка интеллектуальных медиасистем","3441249","191","1147083"
"телефония","7008380","47","2336126"
"создание виртуального офиса","4683012","18","1561004"
"организация резервного копирования","4549623","357","2274811"
"администрирование сетей и серверов","955275","117","318425"
"техническая поддержка рабочих станций и ИТ сервисов","8932335","73","2977445"
"веб-разработка","2088880","49","1044440"
"создание мобильных систем","3870296","222","1290098"
"создание и обслуживание систем контроля доступа к портам и устройствам","699573","223","233191"
"организацию антивирусной защиты","2775805","276","925268"
"решения касающиеся сетевой безопасности и отражения угроз","1326457","307","442152"
"организация систем видеонаблюдения","8755076","179","2918358"
"построение и обслуживание структурированных кабельных систем (СКС)","1652205","113","550735"
"создание и поддержка интеллектуальных медиасистем","2401834","148","800611"
"телефония","6413265","360","2137755"
"создание виртуального офиса","3649282","44","1824641"
"организация резервного копирования","1775508","64","887754"
"администрирование сетей и серверов","4789247","180","2394623"
"техническая поддержка рабочих станций и ИТ сервисов","9938469","213","4969234"
"веб-разработка","6061921","122","2020640"
"создание мобильных систем","4213746","175","2106873"
"создание и обслуживание систем контроля доступа к портам и устройствам","4968245","20","1656081"
"организацию антивирусной защиты","1938363","208","969181"
"решения касающиеся сетевой безопасности и отражения угроз","3897996","120","1948998"
"организация систем видеонаблюдения","8003971","255","4001985"
"построение и обслуживание структурированных кабельных систем (СКС)","2572189","289","1286094"
"создание и поддержка интеллектуальных медиасистем","7439348","44","2479782"
"телефония","8048651","271","2682883"
"создание виртуального офиса","4704974","239","2352487"
"организация резервного копирования","5341033","294","2670516"
"администрирование сетей и серверов","2963760","221","1481880"
"техническая поддержка рабочих станций и ИТ сервисов","2331961","195","777320"
"веб-разработка","8039734","284","2679911"
"создание мобильных систем","5094395","35","2547197"
"создание и обслуживание систем контроля доступа к портам и устройствам","4813873","40","1604624"
"организацию антивирусной защиты","6117278","275","3058639"
"решения касающиеся сетевой безопасности и отражения угроз","2638857","225","879619"
"организация систем видеонаблюдения","3547080","322","1773540"
"построение и обслуживание структурированных кабельных систем (СКС)","4627000","25","2313500"
"создание и поддержка интеллектуальных медиасистем","9007368","357","3002456"
"телефония","9293045","264","4646522"
"создание виртуального офиса","9029384","178","3009794"
"организация резервного копирования","6223244","227","3111622"
"администрирование сетей и серверов","6070891","113","2023630"
"техническая поддержка рабочих станций и ИТ сервисов","2277499","86","759166"
"веб-разработка","8439452","58","4219726"
"создание мобильных систем","9294713","304","4647356"
"создание и обслуживание систем контроля доступа к портам и устройствам","3797714","79","1265904"
"организацию антивирусной защиты","3262300","247","1087433"
"решения касающиеся сетевой безопасности и отражения угроз","3150716","204","1575358"
"организация систем видеонаблюдения","7967540","233","3983770"
"построение и обслуживание структурированных кабельных систем (СКС)","109952","160","54976"
"создание и поддержка интеллектуальных медиасистем","7873649","40","3936824"
"телефония","3245373","286","1081791"
"создание виртуального офиса","3899837","363","1299945"
"организация резервного копирования","3961864","210","1980932"
"администрирование сетей и серверов","9840823","208","4920411"
"техническая поддержка рабочих станций и ИТ сервисов","7099516","166","3549758"
"веб-разработка","8602717","204","2867572"
"создание мобильных систем","2020997","200","673665"
"создание и обслуживание систем контроля доступа к портам и устройствам","2442598","304","814199"
"организацию антивирусной защиты","2363050","24","1181525"
"решения касающиеся сетевой безопасности и отражения угроз","6459119","163","2153039"
"организация систем видеонаблюдения","9952855","320","3317618"
"построение и обслуживание структурированных кабельных систем (СКС)","1978210","120","989105"
"создание и поддержка интеллектуальных медиасистем","2090195","272","696731"
"телефония","6362843","266","3181421"
"создание виртуального офиса","5904699","227","2952349"
"организация резервного копирования","9623402","261","3207800"
"администрирование сетей и серверов","5390892","251","2695446"
"техническая поддержка рабочих станций и ИТ сервисов","3824669","113","1912334"
"веб-разработка","9811301","211","4905650"
"создание мобильных систем","103118","126","51559"
"создание и обслуживание систем контроля доступа к портам и устройствам","9996633","48","3332211"
"организацию антивирусной защиты","735556","200","367778"
"решения касающиеся сетевой безопасности и отражения угроз","1612221","292","537407"
"организация систем видеонаблюдения","154622","360","51540"
"построение и обслуживание структурированных кабельных систем (СКС)","1869272","259","934636"
"создание и поддержка интеллектуальных медиасистем","5233335","313","1744445"
"телефония","9452243","277","3150747"
"создание виртуального офиса","4219774","172","2109887"
"организация резервного копирования","1793357","214","597785"
"администрирование сетей и серверов","348754","217","116251"
"техническая поддержка рабочих станций и ИТ сервисов","8255264","184","2751754"
"веб-разработка","1202101","39","601050"
"создание мобильных систем","8412395","180","2804131"
"создание и обслуживание систем контроля доступа к портам и устройствам","1285454","140","428484"
"организацию антивирусной защиты","7468282","274","3734141"
"решения касающиеся сетевой безопасности и отражения угроз","9634021","362","4817010"
"организация систем видеонаблюдения","1570396","262","785198"
"построение и обслуживание структурированных кабельных систем (СКС)","1799678","113","599892"
"создание и поддержка интеллектуальных медиасистем","2282196","18","1141098"
"телефония","1109365","330","554682"
"создание виртуального офиса","854445","338","427222"
"организация резервного копирования","1774229","117","591409"
"администрирование сетей и серверов","1071376","98","357125"
"техническая поддержка рабочих станций и ИТ сервисов","2979049","187","993016"
"веб-разработка","7634041","70","2544680"
"создание мобильных систем","772454","267","386227"
"создание и обслуживание систем контроля доступа к портам и устройствам","7917890","37","2639296"
"организацию антивирусной защиты","4300179","249","1433393"
"решения касающиеся сетевой безопасности и отражения угроз","906065","335","453032"
"организация систем видеонаблюдения","730659","115","243553"
"построение и обслуживание структурированных кабельных систем (СКС)","2448610","25","1224305"
"создание и поддержка интеллектуальных медиасистем","523139","236","261569"
"телефония","5891044","43","1963681"
"создание виртуального офиса","7681319","350","2560439"
"организация резервного копирования","9850957","130","4925478"
"администрирование сетей и серверов","2686586","359","1343293"
"техническая поддержка рабочих станций и ИТ сервисов","1321329","121","440443"
"веб-разработка","7920207","16","3960103"
"создание мобильных систем","3923129","293","1961564"
"создание и обслуживание систем контроля доступа к портам и устройствам","5373820","269","2686910"
"организацию антивирусной защиты","8727110","25","2909036"
"решения касающиеся сетевой безопасности и отражения угроз","1409090","107","469696"
"организация систем видеонаблюдения","2615763","128","1307881"
"построение и обслуживание структурированных кабельных систем (СКС)","7223076","71","2407692"
"создание и поддержка интеллектуальных медиасистем","9245043","31","3081681"
"телефония","3684722","323","1842361"
"создание виртуального офиса","5400151","89","1800050"
"организация резервного копирования","1747921","40","873960"
"администрирование сетей и серверов","9991824","163","3330608"
"техническая поддержка рабочих станций и ИТ сервисов","8283163","110","2761054"
"веб-разработка","4374315","287","1458105"
"создание мобильных систем","5760158","350","1920052"
"создание и обслуживание систем контроля доступа к портам и устройствам","8550408","25","2850136"
"организацию антивирусной защиты","3332552","196","1666276"
"решения касающиеся сетевой безопасности и отражения угроз","6282489","299","2094163"
"организация систем видеонаблюдения","1689040","210","844520"
"построение и обслуживание структурированных кабельных систем (СКС)","2571137","294","1285568"
"создание и поддержка интеллектуальных медиасистем","9319413","319","4659706"
"телефония","1375591","137","687795"
"создание виртуального офиса","6135528","168","3067764"
"организация резервного копирования","7880361","76","3940180"
"администрирование сетей и серверов","4660174","163","1553391"
"техническая поддержка рабочих станций и ИТ сервисов","579028","243","289514"
"веб-разработка","8030168","330","2676722"
"создание мобильных систем","745759","155","248586"
"создание и обслуживание систем контроля доступа к портам и устройствам","533175","329","266587"
"организацию антивирусной защиты","2911185","199","1455592"
"решения касающиеся сетевой безопасности и отражения угроз","7893363","220","3946681"
"организация систем видеонаблюдения","6140762","322","3070381"
"построение и обслуживание структурированных кабельных систем (СКС)","6364581","45","3182290"
"создание и поддержка интеллектуальных медиасистем","5364889","220","2682444"
"телефония","3259804","83","1086601"
"создание виртуального офиса","637082","79","318541"
"организация резервного копирования","929481","35","309827"
"администрирование сетей и серверов","9361102","209","4680551"
"техническая поддержка рабочих станций и ИТ сервисов","4517408","320","2258704"
"веб-разработка","6836105","137","3418052"
"создание мобильных систем","8395277","306","4197638"
"создание и обслуживание систем контроля доступа к портам и устройствам","6506706","144","2168902"
"организацию антивирусной защиты","656768","142","218922"
"решения касающиеся сетевой безопасности и отражения угроз","7006286","361","2335428"
"организация систем видеонаблюдения","2174743","55","724914"
"построение и обслуживание структурированных кабельных систем (СКС)","2686816","199","895605"
"создание и поддержка интеллектуальных медиасистем","6953703","298","2317901"
"телефония","4721998","338","2360999"
"создание виртуального офиса","7417002","115","3708501"
"организация резервного копирования","157669","75","52556"
"администрирование сетей и серверов","4731610","218","2365805"
"техническая поддержка рабочих станций и ИТ сервисов","1314783","349","438261"
"веб-разработка","8152300","52","4076150"
"создание мобильных систем","5984733","158","2992366"
"создание и обслуживание систем контроля доступа к портам и устройствам","5082701","164","2541350"
"организацию антивирусной защиты","9368810","14","3122936"
"решения касающиеся сетевой безопасности и отражения угроз","4572643","19","1524214"
"организация систем видеонаблюдения","2690446","58","1345223"
"построение и обслуживание структурированных кабельных систем (СКС)","2759122","352","1379561"
"создание и поддержка интеллектуальных медиасистем","203420","169","67806"
"телефония","2756952","335","1378476"
"создание виртуального офиса","6412347","177","2137449"
"организация резервного копирования","1435532","201","717766"
"администрирование сетей и серверов","3632330","359","1816165"
"техническая поддержка рабочих станций и ИТ сервисов","8257853","214","2752617"
"веб-разработка","7541126","114","3770563"
"создание мобильных систем","7738498","337","2579499"
"создание и обслуживание систем контроля доступа к портам и устройствам","8726462","34","2908820"
"организацию антивирусной защиты","8887402","136","2962467"
"решения касающиеся сетевой безопасности и отражения угроз","5751526","180","2875763"
"организация систем видеонаблюдения","2201710","150","733903"
"построение и обслуживание структурированных кабельных систем (СКС)","7174114","38","2391371"
"создание и поддержка интеллектуальных медиасистем","7769155","357","3884577"
"телефония","3668032","145","1834016"
"создание виртуального офиса","2983925","181","1491962"
"организация резервного копирования","7628424","110","3814212"
"администрирование сетей и серверов","967542","199","483771"
"техническая поддержка рабочих станций и ИТ сервисов","4539173","287","2269586"
"веб-разработка","6981138","48","2327046"
"создание мобильных систем","8508019","225","2836006"
"создание и обслуживание систем контроля доступа к портам и устройствам","3074529","179","1537264"
"организацию антивирусной защиты","5595240","145","2797620"
"решения касающиеся сетевой безопасности и отражения угроз","8838283","176","2946094"
"организация систем видеонаблюдения","6815622","80","2271874"
"построение и обслуживание структурированных кабельных систем (СКС)","692752","26","346376"
"создание и поддержка интеллектуальных медиасистем","6252666","225","2084222"
"телефония","6168965","275","2056321"
"создание виртуального офиса","7444935","243","2481645"
"организация резервного копирования","6070980","310","3035490"
"администрирование сетей и серверов","217444","321","72481"
"техническая поддержка рабочих станций и ИТ сервисов","2111732","121","703910"
"веб-разработка","4958704","148","1652901"
"создание мобильных систем","7316367","170","3658183"
"создание и обслуживание систем контроля доступа к портам и устройствам","3479296","95","1159765"
"организацию антивирусной защиты","834186","141","417093"
"решения касающиеся сетевой безопасности и отражения угроз","3627986","319","1209328"
"организация систем видеонаблюдения","9757979","176","4878989"
"построение и обслуживание структурированных кабельных систем (СКС)","6650229","30","2216743"
"создание и поддержка интеллектуальных медиасистем","1945808","266","972904"
"телефония","2071141","252","690380"
"создание виртуального офиса","8255882","82","2751960"
"организация резервного копирования","3139117","133","1046372"
"администрирование сетей и серверов","3206290","175","1068763"
"техническая поддержка рабочих станций и ИТ сервисов","5593457","152","2796728"
"веб-разработка","1578488","259","526162"
"создание мобильных систем","665012","27","221670"
"создание и обслуживание систем контроля доступа к портам и устройствам","6195893","222","2065297"
"организацию антивирусной защиты","6301522","267","2100507"
"решения касающиеся сетевой безопасности и отражения угроз","6637373","78","2212457"
"организация систем видеонаблюдения","3097519","216","1032506"
"построение и обслуживание структурированных кабельных систем (СКС)","7990692","359","2663564"
