"Название Услуги","Ориентировочная Стоимость","Срок Исполнения","Размер Предоплаты"
"решения касающиеся сетевой безопасности и отражения угроз","7471841","170","2490613"
"организация систем видеонаблюдения","6459935","37","2153311"
"построение и обслуживание структурированных кабельных систем (СКС)","7857452","75","3928726"
"создание и поддержка интеллектуальных медиасистем","6426265","179","2142088"
"телефония","7916852","239","2638950"
"создание виртуального офиса","611895","68","203965"
"организация резервного копирования","8728120","70","4364060"
"администрирование сетей и серверов","1283137","319","427712"
"техническая поддержка рабочих станций и ИТ сервисов","3955653","322","1977826"
"веб-разработка","1823569","324","911784"
"создание мобильных систем","1745934","212","581978"
"создание и обслуживание систем контроля доступа к портам и устройствам","5653479","92","1884493"
"организацию антивирусной защиты","9667122","55","4833561"
"решения касающиеся сетевой безопасности и отражения угроз","1129824","350","376608"
"организация систем видеонаблюдения","4316779","141","2158389"
"построение и обслуживание структурированных кабельных систем (СКС)","9209189","44","4604594"
"создание и поддержка интеллектуальных медиасистем","4706339","86","2353169"
"телефония","7456298","90","3728149"
"создание виртуального офиса","7659367","224","3829683"
"организация резервного копирования","1366789","116","455596"
"администрирование сетей и серверов","806092","123","403046"
"техническая поддержка рабочих станций и ИТ сервисов","5019975","269","2509987"
"веб-разработка","6892170","121","2297390"
"создание мобильных систем","9397488","85","3132496"
"создание и обслуживание систем контроля доступа к портам и устройствам","1366719","123","683359"
"организацию антивирусной защиты","720360","330","360180"
"решения касающиеся сетевой безопасности и отражения угроз","9025705","132","4512852"
"организация систем видеонаблюдения","8969029","42","2989676"
"построение и обслуживание структурированных кабельных систем (СКС)","7383857","312","2461285"
"создание и поддержка интеллектуальных медиасистем","6883317","294","3441658"
"телефония","404284","219","134761"
"создание виртуального офиса","9866149","81","3288716"
"организация резервного копирования","5241799","30","1747266"
"администрирование сетей и серверов","1789903","359","894951"
"техническая поддержка рабочих станций и ИТ сервисов","9848669","211","4924334"
"веб-разработка","1697226","245","565742"
"создание мобильных систем","4201341","187","2100670"
"создание и обслуживание систем контроля доступа к портам и устройствам","7319988","67","2439996"
"организацию антивирусной защиты","6395134","197","3197567"
"решения касающиеся сетевой безопасности и отражения угроз","1662936","59","831468"
"организация систем видеонаблюдения","4481362","322","2240681"
"построение и обслуживание структурированных кабельных систем (СКС)","3688800","234","1844400"
"создание и поддержка интеллектуальных медиасистем","8189927","68","2729975"
"телефония","3515476","91","1757738"
"создание виртуального офиса","6952304","132","2317434"
"организация резервного копирования","9832044","265","4916022"
"администрирование сетей и серверов","7919089","225","2639696"
"техническая поддержка рабочих станций и ИТ сервисов","5695651","81","2847825"
"веб-разработка","1583394","61","791697"
"создание мобильных систем","6120359","26","2040119"
"создание и обслуживание систем контроля доступа к портам и устройствам","7711569","194","2570523"
"организацию антивирусной защиты","7020485","242","2340161"
"решения касающиеся сетевой безопасности и отражения угроз","2543833","35","847944"
"организация систем видеонаблюдения","8753879","181","4376939"
"построение и обслуживание структурированных кабельных систем (СКС)","3194440","198","1597220"
"создание и поддержка интеллектуальных медиасистем","2320038","77","773346"
"телефония","1066045","139","533022"
"создание виртуального офиса","7282804","80","3641402"
"организация резервного копирования","3131861","163","1043953"
"администрирование сетей и серверов","4188713","243","2094356"
"техническая поддержка рабочих станций и ИТ сервисов","343455","54","171727"
"веб-разработка","5242317","328","1747439"
"создание мобильных систем","5625642","177","2812821"
"создание и обслуживание систем контроля доступа к портам и устройствам","4911567","98","1637189"
"организацию антивирусной защиты","4372890","76","2186445"
"решения касающиеся сетевой безопасности и отражения угроз","6870272","293","3435136"
"организация систем видеонаблюдения","2046818","226","682272"
"построение и обслуживание структурированных кабельных систем (СКС)","3879458","73","1293152"
"создание и поддержка интеллектуальных медиасистем","4701236","336","2350618"
"телефония","6326741","309","3163370"
"создание виртуального офиса","8393554","241","2797851"
"организация резервного копирования","9681471","132","3227157"
"администрирование сетей и серверов","2227459","192","742486"
"техническая поддержка рабочих станций и ИТ сервисов","868152","235","434076"
"веб-разработка","8308792","72","4154396"
"создание мобильных систем","213215","107","71071"
"создание и обслуживание систем контроля доступа к портам и устройствам","7158765","236","3579382"
"организацию антивирусной защиты","9421298","306","4710649"
"решения касающиеся сетевой безопасности и отражения угроз","3664752","251","1221584"
"организация систем видеонаблюдения","5621152","203","2810576"
"построение и обслуживание структурированных кабельных систем (СКС)","7524808","229","2508269"
"создание и поддержка интеллектуальных медиасистем","6813251","84","3406625"
"телефония","208422","200","104211"
"создание виртуального офиса","3215124","304","1071708"
"организация резервного копирования","1037441","284","345813"
"администрирование сетей и серверов","9618078","76","3206026"
"техническая поддержка рабочих станций и ИТ сервисов","6127461","177","2042487"
"веб-разработка","2730822","321","910274"
"создание мобильных систем","946552","140","315517"
"создание и обслуживание систем контроля доступа к портам и устройствам","2932448","349","977482"
"организацию антивирусной защиты","3576782","239","1192260"
"решения касающиеся сетевой безопасности и отражения угроз","8156548","65","4078274"
"организация систем видеонаблюдения","6803847","102","3401923"
"построение и обслуживание структурированных кабельных систем (СКС)","2188014","250","729338"
"создание и поддержка интеллектуальных медиасистем","6408292","222","2136097"
"телефония","5900461","90","1966820"
"создание виртуального офиса","7650211","68","2550070"
"организация резервного копирования","8134922","363","2711640"
"администрирование сетей и серверов","7218340","153","3609170"
"техническая поддержка рабочих станций и ИТ сервисов","1698233","330","566077"
"веб-разработка","5900668","226","1966889"
"создание мобильных систем","5884081","158","2942040"
"создание и обслуживание систем контроля доступа к портам и устройствам","3126035","155","1042011"
"организацию антивирусной защиты","3112639","133","1556319"
"решения касающиеся сетевой безопасности и отражения угроз","891423","37","445711"
"организация систем видеонаблюдения","6817269","31","2272423"
"построение и обслуживание структурированных кабельных систем (СКС)","5304911","255","2652455"
"создание и поддержка интеллектуальных медиасистем","1687207","246","562402"
"телефония","7343002","85","2447667"
"создание виртуального офиса","2259538","186","753179"
"организация резервного копирования","2808711","41","936237"
"администрирование сетей и серверов","8669933","54","2889977"
"техническая поддержка рабочих станций и ИТ сервисов","3948863","141","1974431"
"веб-разработка","9473999","342","3157999"
"создание мобильных систем","8334919","270","4167459"
"создание и обслуживание систем контроля доступа к портам и устройствам","5011758","157","1670586"
"организацию антивирусной защиты","8060162","184","4030081"
"решения касающиеся сетевой безопасности и отражения угроз","483956","70","241978"
"организация систем видеонаблюдения","4634251","224","1544750"
"построение и обслуживание структурированных кабельных систем (СКС)","3625203","34","1812601"
"создание и поддержка интеллектуальных медиасистем","685149","277","342574"
"телефония","5899394","176","1966464"
"создание виртуального офиса","3397812","50","1132604"
"организация резервного копирования","1012407","113","337469"
"администрирование сетей и серверов","8620755","347","2873585"
"техническая поддержка рабочих станций и ИТ сервисов","8255378","15","4127689"
"веб-разработка","7084953","224","3542476"
"создание мобильных систем","1774870","21","591623"
"создание и обслуживание систем контроля доступа к портам и устройствам","6574832","138","3287416"
"организацию антивирусной защиты","6845102","133","2281700"
"решения касающиеся сетевой безопасности и отражения угроз","9242645","219","4621322"
"организация систем видеонаблюдения","5464084","218","1821361"
"построение и обслуживание структурированных кабельных систем (СКС)","8277135","208","2759045"
"создание и поддержка интеллектуальных медиасистем","4934790","223","2467395"
"телефония","9881694","262","4940847"
"создание виртуального офиса","3836038","138","1278679"
"организация резервного копирования","6286934","331","3143467"
"администрирование сетей и серверов","5349201","230","1783067"
"техническая поддержка рабочих станций и ИТ сервисов","8746454","339","4373227"
"веб-разработка","4166849","62","2083424"
"создание мобильных систем","7795164","235","2598388"
"создание и обслуживание систем контроля доступа к портам и устройствам","7837057","54","3918528"
"организацию антивирусной защиты","6427098","202","3213549"
"решения касающиеся сетевой безопасности и отражения угроз","1445694","342","722847"
"организация систем видеонаблюдения","8175659","360","2725219"
"построение и обслуживание структурированных кабельных систем (СКС)","3542720","67","1180906"
"создание и поддержка интеллектуальных медиасистем","4884568","342","2442284"
"телефония","7584967","291","2528322"
"создание виртуального офиса","8993025","151","2997675"
"организация резервного копирования","8856044","298","2952014"
"администрирование сетей и серверов","1666557","239","555519"
"техническая поддержка рабочих станций и ИТ сервисов","6006337","78","3003168"
"веб-разработка","9053840","90","3017946"
"создание мобильных систем","4723661","193","2361830"
"создание и обслуживание систем контроля доступа к портам и устройствам","8591628","96","4295814"
"организацию антивирусной защиты","8535541","214","2845180"
"решения касающиеся сетевой безопасности и отражения угроз","807940","327","403970"
"организация систем видеонаблюдения","4352975","263","2176487"
"построение и обслуживание структурированных кабельных систем (СКС)","8341899","268","2780633"
"создание и поддержка интеллектуальных медиасистем","177309","103","88654"
"телефония","2117349","120","1058674"
"создание виртуального офиса","478145","271","159381"
"организация резервного копирования","5777272","173","1925757"
"администрирование сетей и серверов","4366535","287","2183267"
"техническая поддержка рабочих станций и ИТ сервисов","6530130","131","3265065"
"веб-разработка","5569224","252","1856408"
"создание мобильных систем","1850136","341","925068"
"создание и обслуживание систем контроля доступа к портам и устройствам","9094953","273","4547476"
"организацию антивирусной защиты","2598094","138","866031"
"решения касающиеся сетевой безопасности и отражения угроз","1800992","188","600330"
"организация систем видеонаблюдения","503184","88","251592"
"построение и обслуживание структурированных кабельных систем (СКС)","7988545","360","3994272"
"создание и поддержка интеллектуальных медиасистем","7647671","111","3823835"
"телефония","5489937","272","2744968"
"создание виртуального офиса","3170669","297","1056889"
"организация резервного копирования","6893767","162","2297922"
"администрирование сетей и серверов","8961360","65","4480680"
"техническая поддержка рабочих станций и ИТ сервисов","6499114","163","3249557"
"веб-разработка","9604765","87","3201588"
"создание мобильных систем","2288115","360","762705"
"создание и обслуживание систем контроля доступа к портам и устройствам","7345473","300","2448491"
"организацию антивирусной защиты","3467900","84","1733950"
"решения касающиеся сетевой безопасности и отражения угроз","7692256","175","2564085"
"организация систем видеонаблюдения","8229508","232","4114754"
"построение и обслуживание структурированных кабельных систем (СКС)","3085653","221","1028551"
"создание и поддержка интеллектуальных медиасистем","6036853","28","2012284"
"телефония","7577241","72","2525747"
"создание виртуального офиса","7594708","104","2531569"
"организация резервного копирования","273025","119","91008"
"администрирование сетей и серверов","7147000","310","2382333"
"техническая поддержка рабочих станций и ИТ сервисов","1792575","160","597525"
"веб-разработка","5179413","344","1726471"
"создание мобильных систем","2984164","241","994721"
"создание и обслуживание систем контроля доступа к портам и устройствам","9167574","53","3055858"
"организацию антивирусной защиты","2076785","242","692261"
"решения касающиеся сетевой безопасности и отражения угроз","5698151","98","1899383"
"организация систем видеонаблюдения","3554633","219","1777316"
"построение и обслуживание структурированных кабельных систем (СКС)","1627115","312","813557"
"создание и поддержка интеллектуальных медиасистем","8143430","321","2714476"
"телефония","4197370","40","1399123"
"создание виртуального офиса","3454217","135","1151405"
"организация резервного копирования","6978391","140","3489195"
"администрирование сетей и серверов","5965441","330","1988480"
"техническая поддержка рабочих станций и ИТ сервисов","4922747","351","1640915"
"веб-разработка","6355694","326","3177847"
"создание мобильных систем","8938391","305","4469195"
"создание и обслуживание систем контроля доступа к портам и устройствам","7266499","206","3633249"
"организацию антивирусной защиты","3208413","60","1604206"
"решения касающиеся сетевой безопасности и отражения угроз","1134770","264","378256"
"организация систем видеонаблюдения","2036191","344","1018095"
"построение и обслуживание структурированных кабельных систем (СКС)","3800379","341","1266793"
"создание и поддержка интеллектуальных медиасистем","6995493","33","2331831"
"телефония","2395655","340","798551"
"создание виртуального офиса","4909143","138","2454571"
"организация резервного копирования","8569784","190","4284892"
"администрирование сетей и серверов","5898417","333","1966139"
"техническая поддержка рабочих станций и ИТ сервисов","1591024","139","795512"
"веб-разработка","7517583","71","3758791"
"создание мобильных систем","8584064","285","2861354"
"создание и обслуживание систем контроля доступа к портам и устройствам","5262469","273","2631234"
"организацию антивирусной защиты","3526603","96","1175534"
"решения касающиеся сетевой безопасности и отражения угроз","6717568","109","3358784"
"организация систем видеонаблюдения","3421049","237","1710524"
"построение и обслуживание структурированных кабельных систем (СКС)","4567988","263","2283994"
"создание и поддержка интеллектуальных медиасистем","206034","139","103017"
"телефония","4460961","145","1486987"
"создание виртуального офиса","7665060","283","3832530"
"организация резервного копирования","4279816","120","2139908"
"администрирование сетей и серверов","1420535","79","473511"
"техническая поддержка рабочих станций и ИТ сервисов","8098498","335","2699499"
"веб-разработка","4246377","360","2123188"
"создание мобильных систем","4337839","297","1445946"
"создание и обслуживание систем контроля доступа к портам и устройствам","7077869","36","2359289"
"организацию антивирусной защиты","6851337","126","2283779"
"решения касающиеся сетевой безопасности и отражения угроз","3667693","97","1222564"
"организация систем видеонаблюдения","3699970","325","1849985"
"построение и обслуживание структурированных кабельных систем (СКС)","1235781","317","617890"
"создание и поддержка интеллектуальных медиасистем","8889223","42","2963074"
"телефония","8418529","62","4209264"
"создание виртуального офиса","2525842","221","1262921"
"организация резервного копирования","9460726","122","4730363"
"администрирование сетей и серверов","6128597","37","2042865"
"техническая поддержка рабочих станций и ИТ сервисов","9393845","38","4696922"
"веб-разработка","5802481","330","2901240"
"создание мобильных систем","4544438","137","1514812"
"создание и обслуживание систем контроля доступа к портам и устройствам","6408368","285","3204184"
"организацию антивирусной защиты","1591465","90","530488"
"решения касающиеся сетевой безопасности и отражения угроз","3826363","117","1275454"
"организация систем видеонаблюдения","1049029","301","349676"
"построение и обслуживание структурированных кабельных систем (СКС)","5418767","53","2709383"
"создание и поддержка интеллектуальных медиасистем","3399235","216","1699617"
"телефония","5713855","198","1904618"
"создание виртуального офиса","2936777","190","978925"
"организация резервного копирования","3170173","21","1585086"
"администрирование сетей и серверов","8542396","201","4271198"
"техническая поддержка рабочих станций и ИТ сервисов","8654990","312","4327495"
"веб-разработка","4260819","296","1420273"
"создание мобильных систем","4577879","206","2288939"
"создание и обслуживание систем контроля доступа к портам и устройствам","6736885","42","3368442"
"организацию антивирусной защиты","5380350","364","2690175"
"решения касающиеся сетевой безопасности и отражения угроз","9983872","228","4991936"
"организация систем видеонаблюдения","6953315","311","2317771"
"построение и обслуживание структурированных кабельных систем (СКС)","686472","107","343236"
"создание и поддержка интеллектуальных медиасистем","7673371","124","3836685"
"телефония","9076764","111","3025588"
"создание виртуального офиса","424939","286","212469"
"организация резервного копирования","1246041","100","623020"
"администрирование сетей и серверов","9177611","327","4588805"
"техническая поддержка рабочих станций и ИТ сервисов","8669857","104","2889952"
"веб-разработка","5331669","153","1777223"
"создание мобильных систем","8897835","129","2965945"
"создание и обслуживание систем контроля доступа к портам и устройствам","6844796","22","2281598"
"организацию антивирусной защиты","3902942","38","1951471"
"решения касающиеся сетевой безопасности и отражения угроз","3239232","18","1079744"
"организация систем видеонаблюдения","2120079","50","1060039"
"построение и обслуживание структурированных кабельных систем (СКС)","5627437","311","1875812"
"создание и поддержка интеллектуальных медиасистем","1168371","57","389457"
"телефония","8154013","230","4077006"
"создание виртуального офиса","8502967","53","4251483"
"организация резервного копирования","818614","197","409307"
"администрирование сетей и серверов","7955544","35","2651848"
"техническая поддержка рабочих станций и ИТ сервисов","1712391","177","856195"
"веб-разработка","5617928","75","2808964"
"создание мобильных систем","3969428","135","1323142"
"создание и обслуживание систем контроля доступа к портам и устройствам","852668","55","426334"
"организацию антивирусной защиты","589409","169","294704"
"решения касающиеся сетевой безопасности и отражения угроз","1625614","103","541871"
"организация систем видеонаблюдения","5736917","236","2868458"
"построение и обслуживание структурированных кабельных систем (СКС)","5462827","246","2731413"
"создание и поддержка интеллектуальных медиасистем","9007883","277","4503941"
"телефония","5830697","104","1943565"
"создание виртуального офиса","5959708","344","2979854"
"организация резервного копирования","3369801","358","1123267"
"администрирование сетей и серверов","6227040","114","2075680"
"техническая поддержка рабочих станций и ИТ сервисов","4603717","324","1534572"
"веб-разработка","5140498","219","2570249"
"создание мобильных систем","9145276","298","4572638"
"создание и обслуживание систем контроля доступа к портам и устройствам","715183","63","238394"
"организацию антивирусной защиты","1598536","205","532845"
"решения касающиеся сетевой безопасности и отражения угроз","5820201","109","1940067"
"организация систем видеонаблюдения","4720198","225","1573399"
"построение и обслуживание структурированных кабельных систем (СКС)","1079124","333","539562"
"создание и поддержка интеллектуальных медиасистем","9682693","227","3227564"
"телефония","8302030","266","2767343"
"создание виртуального офиса","3746383","245","1873191"
"организация резервного копирования","520467","50","260233"
"администрирование сетей и серверов","6528845","266","3264422"
"техническая поддержка рабочих станций и ИТ сервисов","3804299","179","1902149"
"веб-разработка","1419073","239","473024"
"создание мобильных систем","1187440","174","395813"
"создание и обслуживание систем контроля доступа к портам и устройствам","8904229","258","2968076"
"организацию антивирусной защиты","8768726","337","2922908"
"решения касающиеся сетевой безопасности и отражения угроз","2029901","89","676633"
"организация систем видеонаблюдения","5286029","331","2643014"
"построение и обслуживание структурированных кабельных систем (СКС)","5352914","167","2676457"
"создание и поддержка интеллектуальных медиасистем","1940953","349","646984"
"телефония","3993483","64","1331161"
"создание виртуального офиса","947873","105","473936"
"организация резервного копирования","6433457","339","2144485"
"администрирование сетей и серверов","7045438","227","3522719"
"техническая поддержка рабочих станций и ИТ сервисов","2704606","112","901535"
"веб-разработка","608594","176","202864"
"создание мобильных систем","3177795","154","1588897"
"создание и обслуживание систем контроля доступа к портам и устройствам","522871","42","174290"
"организацию антивирусной защиты","2171030","81","723676"
"решения касающиеся сетевой безопасности и отражения угроз","4818639","200","2409319"
"организация систем видеонаблюдения","4605542","345","2302771"
"построение и обслуживание структурированных кабельных систем (СКС)","4608136","52","2304068"
"создание и поддержка интеллектуальных медиасистем","2948175","146","982725"
"телефония","9798252","256","4899126"
"создание виртуального офиса","7495807","344","3747903"
"организация резервного копирования","5353170","63","2676585"
"администрирование сетей и серверов","9026135","302","4513067"
"техническая поддержка рабочих станций и ИТ сервисов","9069658","108","3023219"
"веб-разработка","7853778","14","3926889"
"создание мобильных систем","7724412","211","3862206"
"создание и обслуживание систем контроля доступа к портам и устройствам","3922861","204","1961430"
"организацию антивирусной защиты","9920962","361","3306987"
"решения касающиеся сетевой безопасности и отражения угроз","3585460","213","1792730"
"организация систем видеонаблюдения","4093279","164","1364426"
"построение и обслуживание структурированных кабельных систем (СКС)","8456165","29","4228082"
"создание и поддержка интеллектуальных медиасистем","5433982","165","1811327"
"телефония","3312056","42","1104018"
"создание виртуального офиса","9161583","169","3053861"
"организация резервного копирования","776584","216","388292"
"администрирование сетей и серверов","7242357","174","3621178"
"техническая поддержка рабочих станций и ИТ сервисов","6610630","212","2203543"
"веб-разработка","2637826","40","879275"
"создание мобильных систем","9071960","102","4535980"
"создание и обслуживание систем контроля доступа к портам и устройствам","3224625","274","1074875"
"организацию антивирусной защиты","6293994","255","3146997"
"решения касающиеся сетевой безопасности и отражения угроз","896478","120","298826"
"организация систем видеонаблюдения","2516272","143","838757"
"построение и обслуживание структурированных кабельных систем (СКС)","4131231","311","2065615"
"создание и поддержка интеллектуальных медиасистем","6330019","300","3165009"
"телефония","8703530","72","2901176"
"создание виртуального офиса","2877250","346","1438625"
"организация резервного копирования","4168749","200","1389583"
"администрирование сетей и серверов","422545","65","211272"
"техническая поддержка рабочих станций и ИТ сервисов","4961147","237","1653715"
"веб-разработка","8097268","49","4048634"
"создание мобильных систем","4678144","114","2339072"
"создание и обслуживание систем контроля доступа к портам и устройствам","2282871","192","760957"
"организацию антивирусной защиты","8807961","225","2935987"
"решения касающиеся сетевой безопасности и отражения угроз","9379706","178","4689853"
"организация систем видеонаблюдения","3255512","26","1085170"
"построение и обслуживание структурированных кабельных систем (СКС)","7419578","32","2473192"
"создание и поддержка интеллектуальных медиасистем","7626972","22","2542324"
"телефония","3868834","167","1934417"
"создание виртуального офиса","6913543","219","3456771"
"организация резервного копирования","1449567","243","483189"
"администрирование сетей и серверов","7041090","56","2347030"
"техническая поддержка рабочих станций и ИТ сервисов","8622556","205","4311278"
"веб-разработка","2422420","331","807473"
"создание мобильных систем","6555797","196","2185265"
"создание и обслуживание систем контроля доступа к портам и устройствам","507309","173","169103"
"организацию антивирусной защиты","3015826","110","1507913"
"решения касающиеся сетевой безопасности и отражения угроз","9297574","281","3099191"
"организация систем видеонаблюдения","8508802","270","2836267"
"построение и обслуживание структурированных кабельных систем (СКС)","6650663","53","3325331"
"создание и поддержка интеллектуальных медиасистем","6560581","333","3280290"
"телефония","319900","149","106633"
"создание виртуального офиса","2965128","328","1482564"
"организация резервного копирования","5540806","156","1846935"
"администрирование сетей и серверов","7507878","152","2502626"
"техническая поддержка рабочих станций и ИТ сервисов","5602362","358","2801181"
"веб-разработка","3501043","179","1750521"
"создание мобильных систем","206634","18","68878"
"создание и обслуживание систем контроля доступа к портам и устройствам","5368494","300","2684247"
"организацию антивирусной защиты","5864926","157","2932463"
"решения касающиеся сетевой безопасности и отражения угроз","3522690","225","1174230"
"организация систем видеонаблюдения","6177186","27","3088593"
"построение и обслуживание структурированных кабельных систем (СКС)","8579131","19","2859710"
"создание и поддержка интеллектуальных медиасистем","4835601","17","1611867"
"телефония","120943","364","40314"
"создание виртуального офиса","2374575","253","791525"
"организация резервного копирования","2565735","73","1282867"
"администрирование сетей и серверов","5696185","71","1898728"
"техническая поддержка рабочих станций и ИТ сервисов","9894141","150","3298047"
"веб-разработка","3200673","157","1600336"
"создание мобильных систем","1045958","40","348652"
"создание и обслуживание систем контроля доступа к портам и устройствам","4505290","336","1501763"
"организацию антивирусной защиты","8575517","216","2858505"
"решения касающиеся сетевой безопасности и отражения угроз","7368253","282","2456084"
"организация систем видеонаблюдения","2208636","67","1104318"
"построение и обслуживание структурированных кабельных систем (СКС)","9779709","278","4889854"
"создание и поддержка интеллектуальных медиасистем","2938237","169","1469118"
"телефония","550848","36","275424"
"создание виртуального офиса","1757752","225","585917"
"организация резервного копирования","8674969","345","4337484"
"администрирование сетей и серверов","4579085","140","2289542"
"техническая поддержка рабочих станций и ИТ сервисов","7565373","333","3782686"
"веб-разработка","5458065","360","2729032"
"создание мобильных систем","6510413","303","2170137"
"создание и обслуживание систем контроля доступа к портам и устройствам","7491728","240","2497242"
"организацию антивирусной защиты","1397954","316","698977"
"решения касающиеся сетевой безопасности и отражения угроз","3151740","167","1050580"
"организация систем видеонаблюдения","7004095","166","2334698"
"построение и обслуживание структурированных кабельных систем (СКС)","4192700","223","1397566"
"создание и поддержка интеллектуальных медиасистем","4536889","238","2268444"
"телефония","7747751","324","2582583"
"создание виртуального офиса","6061823","14","3030911"
"организация резервного копирования","5311213","240","1770404"
"администрирование сетей и серверов","8188010","319","2729336"
"техническая поддержка рабочих станций и ИТ сервисов","6285013","74","3142506"
"веб-разработка","5225493","245","2612746"
"создание мобильных систем","2425868","248","808622"
"создание и обслуживание систем контроля доступа к портам и устройствам","8069150","327","4034575"
"организацию антивирусной защиты","9349911","262","3116637"
"решения касающиеся сетевой безопасности и отражения угроз","4467066","255","2233533"
"организация систем видеонаблюдения","4792215","246","1597405"
"построение и обслуживание структурированных кабельных систем (СКС)","361022","276","180511"
"создание и поддержка интеллектуальных медиасистем","1936739","87","645579"
"телефония","1302722","302","651361"
"создание виртуального офиса","8365454","308","2788484"
"организация резервного копирования","4336922","59","2168461"
"администрирование сетей и серверов","6573235","114","3286617"
"техническая поддержка рабочих станций и ИТ сервисов","8316758","37","2772252"
"веб-разработка","5576153","278","2788076"
"создание мобильных систем","1290533","162","645266"
"создание и обслуживание систем контроля доступа к портам и устройствам","1809628","269","603209"
"организацию антивирусной защиты","3741856","336","1870928"
