"Название Услуги","Ориентировочная Стоимость","Срок Исполнения","Размер Предоплаты"
"построение и обслуживание структурированных кабельных систем (СКС)","1906844","14","635614"
"создание и поддержка интеллектуальных медиасистем","963484","28","481742"
"телефония","7394250","244","2464750"
"создание виртуального офиса","1618164","53","539388"
"организация резервного копирования","2459930","121","819976"
"администрирование сетей и серверов","5981528","193","2990764"
"техническая поддержка рабочих станций и ИТ сервисов","581696","116","290848"
"веб-разработка","7394350","135","3697175"
"создание мобильных систем","7495526","170","3747763"
"создание и обслуживание систем контроля доступа к портам и устройствам","5768437","346","2884218"
"организацию антивирусной защиты","8372063","343","4186031"
"решения касающиеся сетевой безопасности и отражения угроз","1592704","116","796352"
"организация систем видеонаблюдения","3842012","342","1280670"
"построение и обслуживание структурированных кабельных систем (СКС)","9059382","362","3019794"
"создание и поддержка интеллектуальных медиасистем","2688102","106","1344051"
"телефония","136623","257","68311"
"создание виртуального офиса","6366695","153","3183347"
"организация резервного копирования","4230559","259","1410186"
"администрирование сетей и серверов","7919054","107","3959527"
"техническая поддержка рабочих станций и ИТ сервисов","6729987","96","3364993"
"веб-разработка","4167771","274","2083885"
"создание мобильных систем","6764164","315","2254721"
"создание и обслуживание систем контроля доступа к портам и устройствам","8352936","114","2784312"
"организацию антивирусной защиты","2990662","296","996887"
"решения касающиеся сетевой безопасности и отражения угроз","7480833","96","2493611"
"организация систем видеонаблюдения","9318354","49","3106118"
"построение и обслуживание структурированных кабельных систем (СКС)","2555139","332","851713"
"создание и поддержка интеллектуальных медиасистем","3953979","26","1976989"
"телефония","1237484","238","412494"
"создание виртуального офиса","3151738","358","1575869"
"организация резервного копирования","3983497","125","1327832"
"администрирование сетей и серверов","3767864","209","1255954"
"техническая поддержка рабочих станций и ИТ сервисов","8820459","118","2940153"
"веб-разработка","931189","281","310396"
"создание мобильных систем","8571337","357","4285668"
"создание и обслуживание систем контроля доступа к портам и устройствам","660641","225","220213"
"организацию антивирусной защиты","8692632","348","4346316"
"решения касающиеся сетевой безопасности и отражения угроз","4226905","93","2113452"
"организация систем видеонаблюдения","2760015","210","920005"
"построение и обслуживание структурированных кабельных систем (СКС)","3213538","128","1071179"
"создание и поддержка интеллектуальных медиасистем","3069229","132","1023076"
"телефония","261719","297","87239"
"создание виртуального офиса","2685455","260","895151"
"организация резервного копирования","6472201","292","3236100"
"администрирование сетей и серверов","4121942","163","1373980"
"техническая поддержка рабочих станций и ИТ сервисов","3525677","149","1175225"
"веб-разработка","8656258","238","4328129"
"создание мобильных систем","3078878","129","1539439"
"создание и обслуживание систем контроля доступа к портам и устройствам","918369","77","459184"
"организацию антивирусной защиты","4052751","280","1350917"
"решения касающиеся сетевой безопасности и отражения угроз","5552967","286","1850989"
"организация систем видеонаблюдения","4370656","95","1456885"
"построение и обслуживание структурированных кабельных систем (СКС)","898898","313","299632"
"создание и поддержка интеллектуальных медиасистем","1851629","84","617209"
"телефония","3205034","239","1068344"
"создание виртуального офиса","1702590","127","851295"
"организация резервного копирования","2440307","184","1220153"
"администрирование сетей и серверов","507425","334","253712"
"техническая поддержка рабочих станций и ИТ сервисов","8657537","42","4328768"
"веб-разработка","698798","275","349399"
"создание мобильных систем","9396905","319","3132301"
"создание и обслуживание систем контроля доступа к портам и устройствам","6054807","320","2018269"
"организацию антивирусной защиты","5954611","109","2977305"
"решения касающиеся сетевой безопасности и отражения угроз","4102733","301","1367577"
"организация систем видеонаблюдения","988194","206","329398"
"построение и обслуживание структурированных кабельных систем (СКС)","6333241","121","3166620"
"создание и поддержка интеллектуальных медиасистем","7365268","301","3682634"
"телефония","2535892","300","845297"
"создание виртуального офиса","1153386","280","384462"
"организация резервного копирования","8429078","82","2809692"
"администрирование сетей и серверов","8741036","45","2913678"
"техническая поддержка рабочих станций и ИТ сервисов","2864115","181","1432057"
"веб-разработка","1313020","44","437673"
"создание мобильных систем","8647151","297","4323575"
"создание и обслуживание систем контроля доступа к портам и устройствам","5114837","109","2557418"
"организацию антивирусной защиты","2796941","245","932313"
"решения касающиеся сетевой безопасности и отражения угроз","1745845","359","581948"
"организация систем видеонаблюдения","6905118","276","3452559"
"построение и обслуживание структурированных кабельных систем (СКС)","9328035","283","3109345"
"создание и поддержка интеллектуальных медиасистем","5039791","194","1679930"
"телефония","8499557","216","4249778"
"создание виртуального офиса","329826","276","109942"
"организация резервного копирования","9314782","237","3104927"
"администрирование сетей и серверов","2701262","245","1350631"
"техническая поддержка рабочих станций и ИТ сервисов","4082591","232","2041295"
"веб-разработка","8054251","249","2684750"
"создание мобильных систем","7139306","142","3569653"
"создание и обслуживание систем контроля доступа к портам и устройствам","183836","204","61278"
"организацию антивирусной защиты","6898224","98","2299408"
"решения касающиеся сетевой безопасности и отражения угроз","4757887","105","1585962"
"организация систем видеонаблюдения","4188840","323","1396280"
"построение и обслуживание структурированных кабельных систем (СКС)","9897223","324","4948611"
"создание и поддержка интеллектуальных медиасистем","5312748","102","1770916"
"телефония","128135","322","64067"
"создание виртуального офиса","1894229","279","947114"
"организация резервного копирования","2703438","37","901146"
"администрирование сетей и серверов","1430211","180","476737"
"техническая поддержка рабочих станций и ИТ сервисов","7161914","49","2387304"
"веб-разработка","9212272","26","3070757"
"создание мобильных систем","797185","320","265728"
"создание и обслуживание систем контроля доступа к портам и устройствам","9972307","286","4986153"
"организацию антивирусной защиты","4515139","31","2257569"
"решения касающиеся сетевой безопасности и отражения угроз","9786937","297","4893468"
"организация систем видеонаблюдения","2442100","79","814033"
"построение и обслуживание структурированных кабельных систем (СКС)","4233015","258","1411005"
"создание и поддержка интеллектуальных медиасистем","7603409","139","2534469"
"телефония","7166037","65","2388679"
"создание виртуального офиса","9001439","261","3000479"
"организация резервного копирования","4315198","131","2157599"
"администрирование сетей и серверов","6867259","341","3433629"
"техническая поддержка рабочих станций и ИТ сервисов","7180014","189","3590007"
"веб-разработка","632565","40","210855"
"создание мобильных систем","9884310","164","3294770"
"создание и обслуживание систем контроля доступа к портам и устройствам","5347982","194","2673991"
"организацию антивирусной защиты","2531831","125","843943"
"решения касающиеся сетевой безопасности и отражения угроз","3297951","88","1099317"
"организация систем видеонаблюдения","2842790","261","947596"
"построение и обслуживание структурированных кабельных систем (СКС)","1982996","60","660998"
"создание и поддержка интеллектуальных медиасистем","1756174","294","878087"
"телефония","4417621","318","1472540"
"создание виртуального офиса","4913179","350","2456589"
"организация резервного копирования","8973347","148","4486673"
"администрирование сетей и серверов","5134138","258","1711379"
"техническая поддержка рабочих станций и ИТ сервисов","2209176","267","736392"
"веб-разработка","2848058","165","949352"
"создание мобильных систем","1209919","31","604959"
"создание и обслуживание систем контроля доступа к портам и устройствам","9658387","52","4829193"
"организацию антивирусной защиты","1150511","331","383503"
"решения касающиеся сетевой безопасности и отражения угроз","398101","79","132700"
"организация систем видеонаблюдения","7896141","49","2632047"
"построение и обслуживание структурированных кабельных систем (СКС)","1673504","314","836752"
"создание и поддержка интеллектуальных медиасистем","4748859","107","2374429"
"телефония","2885337","113","1442668"
"создание виртуального офиса","3166901","360","1055633"
"организация резервного копирования","2590012","211","863337"
"администрирование сетей и серверов","8227961","183","2742653"
"техническая поддержка рабочих станций и ИТ сервисов","6160035","193","3080017"
"веб-разработка","3375090","282","1125030"
"создание мобильных систем","9171922","349","4585961"
"создание и обслуживание систем контроля доступа к портам и устройствам","1251220","153","625610"
"организацию антивирусной защиты","7831762","100","3915881"
"решения касающиеся сетевой безопасности и отражения угроз","2831258","296","943752"
"организация систем видеонаблюдения","1778024","298","592674"
"построение и обслуживание структурированных кабельных систем (СКС)","8177701","250","2725900"
"создание и поддержка интеллектуальных медиасистем","3088440","127","1029480"
"телефония","1431493","63","477164"
"создание виртуального офиса","809176","303","404588"
"организация резервного копирования","4654216","136","1551405"
"администрирование сетей и серверов","8153515","57","4076757"
"техническая поддержка рабочих станций и ИТ сервисов","2939228","142","1469614"
"веб-разработка","7781720","214","3890860"
"создание мобильных систем","620188","224","206729"
"создание и обслуживание систем контроля доступа к портам и устройствам","8965368","305","2988456"
"организацию антивирусной защиты","4920639","137","2460319"
"решения касающиеся сетевой безопасности и отражения угроз","6263355","240","3131677"
"организация систем видеонаблюдения","3431862","268","1143954"
"построение и обслуживание структурированных кабельных систем (СКС)","8430135","63","4215067"
"создание и поддержка интеллектуальных медиасистем","8820146","308","4410073"
"телефония","1267537","266","633768"
"создание виртуального офиса","5370467","138","2685233"
"организация резервного копирования","6086777","315","2028925"
"администрирование сетей и серверов","7305477","44","3652738"
"техническая поддержка рабочих станций и ИТ сервисов","7246025","333","3623012"
"веб-разработка","8836376","29","4418188"
"создание мобильных систем","7132958","94","3566479"
"создание и обслуживание систем контроля доступа к портам и устройствам","6081887","297","3040943"
"организацию антивирусной защиты","4503767","286","1501255"
"решения касающиеся сетевой безопасности и отражения угроз","9146999","60","3048999"
"организация систем видеонаблюдения","7808899","257","3904449"
"построение и обслуживание структурированных кабельных систем (СКС)","1967334","308","655778"
"создание и поддержка интеллектуальных медиасистем","4342193","137","1447397"
"телефония","5609697","330","1869899"
"создание виртуального офиса","386424","249","128808"
"организация резервного копирования","8042350","326","4021175"
"администрирование сетей и серверов","3968947","48","1322982"
"техническая поддержка рабочих станций и ИТ сервисов","7786034","210","3893017"
"веб-разработка","1294192","115","431397"
"создание мобильных систем","6997628","211","2332542"
"создание и обслуживание систем контроля доступа к портам и устройствам","5112770","99","2556385"
"организацию антивирусной защиты","9089053","43","4544526"
"решения касающиеся сетевой безопасности и отражения угроз","6243025","99","2081008"
"организация систем видеонаблюдения","9652725","242","4826362"
"построение и обслуживание структурированных кабельных систем (СКС)","3485518","241","1742759"
"создание и поддержка интеллектуальных медиасистем","6850885","348","2283628"
"телефония","2048268","37","682756"
"создание виртуального офиса","1767496","128","883748"
"организация резервного копирования","5949264","361","1983088"
"администрирование сетей и серверов","7435030","166","2478343"
"техническая поддержка рабочих станций и ИТ сервисов","5260646","298","1753548"
"веб-разработка","9924436","300","3308145"
"создание мобильных систем","8440851","318","4220425"
"создание и обслуживание систем контроля доступа к портам и устройствам","237054","211","79018"
"организацию антивирусной защиты","4072789","73","2036394"
"решения касающиеся сетевой безопасности и отражения угроз","4564055","256","1521351"
"организация систем видеонаблюдения","8073743","343","4036871"
"построение и обслуживание структурированных кабельных систем (СКС)","7944203","211","3972101"
"создание и поддержка интеллектуальных медиасистем","1036071","212","345357"
"телефония","514709","88","257354"
"создание виртуального офиса","693616","304","231205"
"организация резервного копирования","1753569","54","876784"
"администрирование сетей и серверов","7970651","135","2656883"
"техническая поддержка рабочих станций и ИТ сервисов","1220161","343","610080"
"веб-разработка","5988853","225","2994426"
"создание мобильных систем","4190168","330","2095084"
"создание и обслуживание систем контроля доступа к портам и устройствам","3040499","114","1520249"
"организацию антивирусной защиты","6302219","333","3151109"
"решения касающиеся сетевой безопасности и отражения угроз","3743925","59","1247975"
"организация систем видеонаблюдения","308304","253","154152"
"построение и обслуживание структурированных кабельных систем (СКС)","7094241","228","2364747"
"создание и поддержка интеллектуальных медиасистем","9319494","51","4659747"
"телефония","3141756","182","1047252"
"создание виртуального офиса","3428210","47","1714105"
"организация резервного копирования","7989438","199","2663146"
"администрирование сетей и серверов","4618164","130","2309082"
"техническая поддержка рабочих станций и ИТ сервисов","2332338","121","1166169"
"веб-разработка","6011333","46","2003777"
"создание мобильных систем","2345913","309","781971"
"создание и обслуживание систем контроля доступа к портам и устройствам","1025553","321","341851"
"организацию антивирусной защиты","9477373","272","3159124"
"решения касающиеся сетевой безопасности и отражения угроз","4905098","167","2452549"
"организация систем видеонаблюдения","4136301","26","2068150"
"построение и обслуживание структурированных кабельных систем (СКС)","8210105","303","2736701"
"создание и поддержка интеллектуальных медиасистем","5872829","154","1957609"
"телефония","2811828","96","937276"
"создание виртуального офиса","1897580","118","948790"
"организация резервного копирования","4676087","159","1558695"
"администрирование сетей и серверов","314613","336","104871"
"техническая поддержка рабочих станций и ИТ сервисов","7825127","150","3912563"
"веб-разработка","8548695","166","2849565"
"создание мобильных систем","6336875","150","3168437"
"создание и обслуживание систем контроля доступа к портам и устройствам","2579785","123","859928"
"организацию антивирусной защиты","6958956","189","3479478"
"решения касающиеся сетевой безопасности и отражения угроз","8712239","97","4356119"
"организация систем видеонаблюдения","8695542","334","4347771"
"построение и обслуживание структурированных кабельных систем (СКС)","8255971","283","2751990"
"создание и поддержка интеллектуальных медиасистем","7151118","163","3575559"
"телефония","8839462","19","4419731"
"создание виртуального офиса","8231557","197","4115778"
"организация резервного копирования","5927344","222","1975781"
"администрирование сетей и серверов","1856596","340","618865"
"техническая поддержка рабочих станций и ИТ сервисов","5460367","136","1820122"
"веб-разработка","4609720","192","2304860"
"создание мобильных систем","8629799","249","4314899"
"создание и обслуживание систем контроля доступа к портам и устройствам","5675195","35","2837597"
"организацию антивирусной защиты","7587988","231","3793994"
"решения касающиеся сетевой безопасности и отражения угроз","7506478","166","2502159"
"организация систем видеонаблюдения","6700778","92","3350389"
"построение и обслуживание структурированных кабельных систем (СКС)","846576","124","423288"
"создание и поддержка интеллектуальных медиасистем","8457734","104","2819244"
"телефония","289583","330","144791"
"создание виртуального офиса","9571269","59","3190423"
"организация резервного копирования","9350663","165","4675331"
"администрирование сетей и серверов","4676622","21","1558874"
"техническая поддержка рабочих станций и ИТ сервисов","9010613","136","4505306"
"веб-разработка","8104723","146","2701574"
"создание мобильных систем","5456442","137","2728221"
"создание и обслуживание систем контроля доступа к портам и устройствам","2177154","272","1088577"
"организацию антивирусной защиты","3976760","128","1988380"
"решения касающиеся сетевой безопасности и отражения угроз","2976991","37","1488495"
"организация систем видеонаблюдения","1421058","51","710529"
"построение и обслуживание структурированных кабельных систем (СКС)","5640660","62","1880220"
"создание и поддержка интеллектуальных медиасистем","5326037","256","1775345"
"телефония","7579688","64","2526562"
"создание виртуального офиса","8030251","193","4015125"
"организация резервного копирования","9741828","324","3247276"
"администрирование сетей и серверов","9695130","213","4847565"
"техническая поддержка рабочих станций и ИТ сервисов","5639582","95","2819791"
"веб-разработка","8689207","56","4344603"
"создание мобильных систем","3621046","20","1207015"
"создание и обслуживание систем контроля доступа к портам и устройствам","3602865","54","1801432"
"организацию антивирусной защиты","1369930","214","684965"
"решения касающиеся сетевой безопасности и отражения угроз","1504881","216","752440"
"организация систем видеонаблюдения","2331454","258","777151"
"построение и обслуживание структурированных кабельных систем (СКС)","3915846","183","1305282"
"создание и поддержка интеллектуальных медиасистем","331786","255","110595"
"телефония","1357260","329","452420"
"создание виртуального офиса","4244344","184","1414781"
"организация резервного копирования","4809270","97","1603090"
"администрирование сетей и серверов","8670361","250","4335180"
"техническая поддержка рабочих станций и ИТ сервисов","1468024","138","489341"
"веб-разработка","9594646","330","4797323"
"создание мобильных систем","7971468","330","3985734"
"создание и обслуживание систем контроля доступа к портам и устройствам","9080385","362","3026795"
"организацию антивирусной защиты","1729582","83","576527"
"решения касающиеся сетевой безопасности и отражения угроз","1674941","357","558313"
"организация систем видеонаблюдения","6091097","183","2030365"
"построение и обслуживание структурированных кабельных систем (СКС)","6667908","288","2222636"
"создание и поддержка интеллектуальных медиасистем","1352924","229","450974"
"телефония","6381167","211","2127055"
"создание виртуального офиса","7495891","200","2498630"
"организация резервного копирования","2164302","124","1082151"
"администрирование сетей и серверов","4855232","317","2427616"
"техническая поддержка рабочих станций и ИТ сервисов","7175559","353","3587779"
"веб-разработка","1762640","309","587546"
"создание мобильных систем","6583826","196","2194608"
"создание и обслуживание систем контроля доступа к портам и устройствам","9750749","42","4875374"
"организацию антивирусной защиты","5588833","143","2794416"
"решения касающиеся сетевой безопасности и отражения угроз","9597419","350","3199139"
"организация систем видеонаблюдения","3344743","303","1114914"
"построение и обслуживание структурированных кабельных систем (СКС)","490343","207","245171"
"создание и поддержка интеллектуальных медиасистем","3305441","317","1101813"
"телефония","5255045","276","2627522"
"создание виртуального офиса","716156","162","358078"
"организация резервного копирования","5278995","338","1759665"
"администрирование сетей и серверов","8449123","268","4224561"
"техническая поддержка рабочих станций и ИТ сервисов","5494279","293","2747139"
"веб-разработка","4444793","144","2222396"
"создание мобильных систем","5704973","129","2852486"
"создание и обслуживание систем контроля доступа к портам и устройствам","3572576","226","1786288"
"организацию антивирусной защиты","3842850","348","1921425"
"решения касающиеся сетевой безопасности и отражения угроз","2096627","274","698875"
"организация систем видеонаблюдения","8082921","250","4041460"
"построение и обслуживание структурированных кабельных систем (СКС)","5124185","155","2562092"
"создание и поддержка интеллектуальных медиасистем","247959","313","82653"
"телефония","644140","317","214713"
"создание виртуального офиса","6082449","237","2027483"
"организация резервного копирования","9854532","282","3284844"
"администрирование сетей и серверов","4379443","336","2189721"
"техническая поддержка рабочих станций и ИТ сервисов","6087461","355","2029153"
"веб-разработка","9438140","310","3146046"
"создание мобильных систем","8888496","274","2962832"
"создание и обслуживание систем контроля доступа к портам и устройствам","578386","187","289193"
"организацию антивирусной защиты","3570336","166","1190112"
"решения касающиеся сетевой безопасности и отражения угроз","2829440","334","1414720"
"организация систем видеонаблюдения","5897046","28","1965682"
"построение и обслуживание структурированных кабельных систем (СКС)","4853093","355","1617697"
"создание и поддержка интеллектуальных медиасистем","3218998","158","1072999"
"телефония","4268254","285","1422751"
"создание виртуального офиса","9724990","232","4862495"
"организация резервного копирования","5148781","80","1716260"
"администрирование сетей и серверов","9290386","176","3096795"
"техническая поддержка рабочих станций и ИТ сервисов","1667260","131","833630"
"веб-разработка","4631563","298","2315781"
"создание мобильных систем","1921671","102","640557"
"создание и обслуживание систем контроля доступа к портам и устройствам","2679496","238","1339748"
"организацию антивирусной защиты","5190033","169","1730011"
"решения касающиеся сетевой безопасности и отражения угроз","9308676","119","3102892"
"организация систем видеонаблюдения","1258498","337","419499"
"построение и обслуживание структурированных кабельных систем (СКС)","2127446","260","1063723"
"создание и поддержка интеллектуальных медиасистем","815449","217","407724"
"телефония","9230976","167","3076992"
"создание виртуального офиса","8550283","85","4275141"
"организация резервного копирования","7495125","278","2498375"
"администрирование сетей и серверов","6314119","35","2104706"
"техническая поддержка рабочих станций и ИТ сервисов","1986989","242","993494"
"веб-разработка","6668138","59","3334069"
"создание мобильных систем","195611","210","65203"
"создание и обслуживание систем контроля доступа к портам и устройствам","1554266","308","777133"
"организацию антивирусной защиты","4716925","354","2358462"
"решения касающиеся сетевой безопасности и отражения угроз","7597509","262","2532503"
"организация систем видеонаблюдения","3030513","111","1515256"
"построение и обслуживание структурированных кабельных систем (СКС)","2223752","247","741250"
"создание и поддержка интеллектуальных медиасистем","2219790","217","1109895"
"телефония","1987042","116","662347"
"создание виртуального офиса","9896588","324","3298862"
"организация резервного копирования","9542168","71","4771084"
"администрирование сетей и серверов","2930613","285","1465306"
"техническая поддержка рабочих станций и ИТ сервисов","562570","156","187523"
"веб-разработка","2860746","176","953582"
"создание мобильных систем","4578444","282","1526148"
"создание и обслуживание систем контроля доступа к портам и устройствам","8016806","74","2672268"
"организацию антивирусной защиты","8462345","19","4231172"
"решения касающиеся сетевой безопасности и отражения угроз","7410315","77","3705157"
"организация систем видеонаблюдения","8806651","224","4403325"
"построение и обслуживание структурированных кабельных систем (СКС)","7411202","139","2470400"
"создание и поддержка интеллектуальных медиасистем","5484242","184","1828080"
"телефония","3357354","53","1119118"
"создание виртуального офиса","6374780","204","3187390"
"организация резервного копирования","7875549","292","2625183"
"администрирование сетей и серверов","4228832","158","1409610"
"техническая поддержка рабочих станций и ИТ сервисов","2730966","294","910322"
"веб-разработка","462974","99","231487"
"создание мобильных систем","567530","231","189176"
"создание и обслуживание систем контроля доступа к портам и устройствам","8240599","248","2746866"
"организацию антивирусной защиты","9733105","207","3244368"
"решения касающиеся сетевой безопасности и отражения угроз","4158805","325","2079402"
"организация систем видеонаблюдения","2288486","264","762828"
"построение и обслуживание структурированных кабельных систем (СКС)","1896552","144","632184"
"создание и поддержка интеллектуальных медиасистем","5985444","57","1995148"
"телефония","7022478","117","3511239"
"создание виртуального офиса","6509662","249","3254831"
"организация резервного копирования","6208403","62","2069467"
"администрирование сетей и серверов","4608445","173","2304222"
"техническая поддержка рабочих станций и ИТ сервисов","9094308","243","4547154"
"веб-разработка","110974","129","36991"
"создание мобильных систем","3210727","188","1605363"
"создание и обслуживание систем контроля доступа к портам и устройствам","9523526","131","4761763"
"организацию антивирусной защиты","637515","140","318757"
"решения касающиеся сетевой безопасности и отражения угроз","7195287","142","2398429"
"организация систем видеонаблюдения","2451877","77","1225938"
"построение и обслуживание структурированных кабельных систем (СКС)","7408035","358","2469345"
"создание и поддержка интеллектуальных медиасистем","5282698","192","2641349"
"телефония","6730508","218","2243502"
"создание виртуального офиса","952355","84","317451"
"организация резервного копирования","2184648","17","728216"
"администрирование сетей и серверов","3556198","330","1185399"
"техническая поддержка рабочих станций и ИТ сервисов","7049690","90","3524845"
"веб-разработка","5640236","196","1880078"
"создание мобильных систем","6744660","176","3372330"
"создание и обслуживание систем контроля доступа к портам и устройствам","1764633","102","588211"
"организацию антивирусной защиты","9365633","321","4682816"
"решения касающиеся сетевой безопасности и отражения угроз","2063172","195","687724"
"организация систем видеонаблюдения","6274415","28","2091471"
"построение и обслуживание структурированных кабельных систем (СКС)","5497793","60","1832597"
"создание и поддержка интеллектуальных медиасистем","1052051","294","526025"
"телефония","6008490","238","3004245"
"создание виртуального офиса","3212219","14","1606109"
"организация резервного копирования","2162804","41","720934"
"администрирование сетей и серверов","7976567","291","2658855"
"техническая поддержка рабочих станций и ИТ сервисов","7917334","137","2639111"
"веб-разработка","9708537","289","3236179"
"создание мобильных систем","8900369","319","2966789"
"создание и обслуживание систем контроля доступа к портам и устройствам","6185466","198","2061822"
"организацию антивирусной защиты","3018689","15","1509344"
"решения касающиеся сетевой безопасности и отражения угроз","5118652","361","2559326"
"организация систем видеонаблюдения","8685043","340","2895014"
"построение и обслуживание структурированных кабельных систем (СКС)","1986612","50","662204"
"создание и поддержка интеллектуальных медиасистем","7724388","324","3862194"
"телефония","9501762","208","4750881"
"создание виртуального офиса","7714303","186","2571434"
"организация резервного копирования","6112562","53","2037520"
"администрирование сетей и серверов","7674841","106","3837420"
"техническая поддержка рабочих станций и ИТ сервисов","2678612","199","1339306"
"веб-разработка","7522396","224","3761198"
"создание мобильных систем","4429637","139","2214818"
"создание и обслуживание систем контроля доступа к портам и устройствам","697342","133","348671"
"организацию антивирусной защиты","7344187","292","2448062"
"решения касающиеся сетевой безопасности и отражения угроз","6999554","111","3499777"
"организация систем видеонаблюдения","4632167","97","1544055"
"построение и обслуживание структурированных кабельных систем (СКС)","6818008","68","3409004"
"создание и поддержка интеллектуальных медиасистем","3767101","247","1255700"
"телефония","1329194","200","443064"
"создание виртуального офиса","7352485","285","3676242"
"организация резервного копирования","1272179","232","424059"
"администрирование сетей и серверов","9684435","259","3228145"
"техническая поддержка рабочих станций и ИТ сервисов","4358950","234","2179475"
"веб-разработка","9625325","28","4812662"
"создание мобильных систем","4649127","244","1549709"
"создание и обслуживание систем контроля доступа к портам и устройствам","3605960","219","1802980"
"организацию антивирусной защиты","7047466","182","2349155"
"решения касающиеся сетевой безопасности и отражения угроз","6349045","285","2116348"
"организация систем видеонаблюдения","770199","237","385099"
